Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;build;cam2features;displayprotection;displayother;sar-us;gprstext;edge;bodyother;batstandby1;battalktime1;featuresother;optionalother;batmusicplayback1;sar-eu;batlife
https://www.gsmarena.com/alcatel_ot_983-5139.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-983.jpg;alcatel OT-983;Released 2012, November;136g, 12.5mm thickness;Android 2.3;512MB 512MB RAM storage, microSDHC slot;11;N/A;270,540 hits;"3.5""";320x480 pixels;512 MB RAM;BCM 21552G;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2012, November. Released 2012, November;Discontinued;114.5 x 61 x 12.5 mm (4.51 x 2.40 x 0.49 in);136 g (4.80 oz);Mini-SIM;TFT, 256K colors;3.5 inches, 36.5 cm(~52.2% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 2.3 (Gingerbread);BCM 21552G;1.0 GHz;;microSDHC (dedicated slot);512MB 512MB RAM;;3.15 MP;;480p@15fps;No;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;GPS;No;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 1300 mAh, removable;Black, Cherry red;;About 50 EUR;;;;;;;;;Up to 500 h;Up to 20 h (2G) / Up to 6 h (3G);;;Up to 30 h;1.02 W/kg (head)     0.89 W/kg (body);
https://www.gsmarena.com/alcatel_ot_997d-5110.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-997d.jpg;alcatel OT-997D;Released 2012, September;143g, 11mm thickness;Android 4.0;4GB 1GB RAM storage, microSDHC slot;57;N/A;538,313 hits;"4.3""";480x800 pixels;1 GB RAM;MT6577;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2012, July. Released 2012, September;Discontinued;129.8 x 68 x 11 mm (5.11 x 2.68 x 0.43 in);143 g (5.04 oz);Dual SIM (Mini-SIM, dual stand-by);TFT;4.3 inches, 52.6 cm(~59.6% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 1GB RAM;;8 MP, AF;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 1800 mAh, removable;Black, White;;About 280 EUR;;;;;0.50 W/kg (head)     0.74 W/kg (body);;;;Up to 400 h (2G) / Up to 350 h (3G);Up to 16 h (2G) / Up to 8 h 30 min (3G);;SRS audio;;;
https://www.gsmarena.com/alcatel_ot_997-5165.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-997.jpg;alcatel OT-997;Released 2012, September;143g, 11mm thickness;Android 4.0;4GB 1GB RAM storage, microSDHC slot;13;N/A;172,071 hits;"4.3""";480x800 pixels;1 GB RAM;MT6577;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2012, August. Released 2012, September;Discontinued;129.8 x 68 x 11 mm (5.11 x 2.68 x 0.43 in);143 g (5.04 oz);Mini-SIM;TFT;4.3 inches, 52.6 cm(~59.6% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 1GB RAM;;8 MP, AF;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 1800 mAh, removable;Ardesia, White, Dark Red, Orange;;About 250 EUR;;;Oleophobic coating;;0.50 W/kg (head)     0.74 W/kg (body);;;;Up to 400 h (2G) / Up to 350 h (3G);Up to 16 h (2G) / Up to 8 h 30 min (3G);;SRS audio;;0.50 W/kg (head)     0.74 W/kg (body);
https://www.gsmarena.com/alcatel_ot_992d-5866.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-992d.jpg;alcatel OT-992D;Released 2012;10.7mm thickness;Android 4.0;4GB 512MB RAM storage, microSDHC slot;6;N/A;102,145 hits;"4.0""";480x800 pixels;512 MB RAM;MT6577;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2012. Released 2012;Discontinued;124 x 64.2 x 10.7 mm (4.88 x 2.53 x 0.42 in);-;Dual SIM (Mini-SIM, dual stand-by);TFT;4.0 inches, 45.5 cm(~57.2% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 512MB RAM;;5 MP;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio, RDS;microUSB 2.0;Accelerometer;Li-Ion 1500 mAh, removable;Black, White, Red, Gold;;;;;;;;;;;Up to 700 h (2G) / Up to 400 h (3G);Up to 16 h (2G) / Up to 8 h 30 min (3G);;;;0.48 W/kg (head)     0.62 W/kg (body);
https://www.gsmarena.com/alcatel_ot_978-5103.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-one-touch-978.jpg;alcatel OT-978;Released 2012;144.5g, 10.9mm thickness;Android 2.3;512MB storage, microSDHC slot;12;N/A;127,469 hits;"4.0""";480x800 pixels; ;;;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;;HSPA;2012;Discontinued;127.4 x 66.1 x 10.9 mm (5.02 x 2.60 x 0.43 in);144.5 g (5.08 oz);Mini-SIM;TFT;4.0 inches, 45.5 cm(~54.1% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 2.3 (Gingerbread);;;;microSDHC (dedicated slot);512MB;;3.15 MP;;Yes;VGA;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion, removable;Black;;About 210 EUR;;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_ot_988_shockwave-5080.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-one-touch-shockwave.jpg;alcatel OT-988 Shockwave;Released 2012, October;155g, 13.7mm thickness;Android 2.3.5;1GB 512MB RAM storage, microSDHC slot;10;N/A;122,565 hits;"3.5""";320x480 pixels;512 MB RAM;;1400 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;;EV-DO Rev.A 3.1 Mbps;2012, October. Released 2012, October;Discontinued;119.9 x 66 x 13.7 mm (4.72 x 2.60 x 0.54 in);155 g (5.47 oz);Mini-SIM;TFT, 256K colors;3.5 inches, 36.5 cm(~46.1% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 2.3.5 (Gingerbread);;800 MHz Cortex-A5;;microSDHC (dedicated slot), 2 GB included;1GB 512MB RAM;;3.15 MP;;Yes;No;;Wi-Fi 802.11 b/g/n, hotspot;Yes;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1400 mAh, removable;Black;;About 380 EUR;;;;;;;;IP54, dust and water resistant;Up to 396 h;Up to 5 h;MP3/AAC+/WAV/WMA playerMP4/H.264 playerDocument viewerPhoto viewer/editor;;;;
https://www.gsmarena.com/alcatel_ot_993-4846.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot993.jpg;alcatel OT-993;Released 2012, August;150g, 11.4mm thickness;Android 4.0;3GB storage, microSDHC slot;22;N/A;425,345 hits;"4.0""";480x800 pixels; ;MT6575;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/0.384 Mbps;2012, August. Released 2012, August;Discontinued;124.4 x 63.9 x 11.4 mm (4.90 x 2.52 x 0.45 in);150 g (5.29 oz);Mini-SIM;TFT;4.0 inches, 45.5 cm(~57.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6575 (40 nm);1.0 GHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);3GB;;5 MP, AF;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1500 mAh battery;Black, White, Aubergine;;About 150 EUR;;;;;;;;;Up to 420 h;Up to 4 h (2G) / Up to 3 h (3G);MP3/AAC+/WAV/WMA playerMP4/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memoPredictive text input;;;0.50 W/kg (head)     0.51 W/kg (body);
https://www.gsmarena.com/alcatel_ot_903-4845.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot903.jpg;alcatel OT-903;Released 2012, August;114g, 12.5mm thickness;Android 2.3;150MB storage, microSDHC slot;23;N/A;427,779 hits;"2.8""";240x320 pixels; ;MT6573;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 - OT-903D;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2012, August. Released 2012, August;Discontinued;110 x 57.6 x 12.5 mm (4.33 x 2.27 x 0.49 in);114 g (4.02 oz);Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by);TFT, 256K colors;2.8 inches, 24.3 cm(~38.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);Android 2.3 (Gingerbread);Mediatek MT6573 (65 nm);650 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);150MB;;2 MP;;Yes;No;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1300 mAh battery;Black, Pure White, Fuschia, Cherry Red;;About 50 EUR;;;;;0.89 W/kg (head)     0.77 W/kg (body);;;;Up to 300 h (2G) / Up to 300 h (3G);Up to 11 h (2G) / Up to 6 h 30 min (3G);MP3/AAC+/WAV/WMA playerMP4/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memoPredictive text input;;;0.89 W/kg (head)     0.77 W/kg (body);
https://www.gsmarena.com/alcatel_ot_838-4844.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot838.jpg;alcatel OT-838;Released 2012, June;101g, 12.5mm thickness;Feature phone;2MB storage, microSDHC slot;12;N/A;149,530 hits;"2.4""";320x240 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2012, April. Released 2012, June;Discontinued;115 x 61 x 12.5 mm (4.53 x 2.40 x 0.49 in);101 g (3.56 oz);Mini-SIM;TFT, 256K colors;2.4 inches, 17.8 cm(~25.4% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);;;208 MHz;;microSDHC (dedicated slot);2MB;;2 MP;;Yes;No;;Wi-Fi 802.11 b/g;2.1, A2DP;No;;Stereo FM radio, RDS;microUSB 2.0;;Removable Li-Ion 1000 mAh battery;Black, Ocean Blue, Red, Lavender;;About 60 EUR;;;;;;Class 12;Class 12;;Up to 530 h;Up to 7 h;Facebook integrationMP4/H.264 playerMP3 playerOrganizerPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_668-4843.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot668.jpg;alcatel OT-668;Released 2012, August;76g, 17.2mm thickness;Feature phone;2MB storage, microSDHC slot;15;N/A;140,334 hits;"1.77""";128x160 pixels; ;;650 mAh Li-Ion;GSM 850 / 1900;;;;Exp. announcement 2012, August. Released 2012, August;Discontinued;92.5 x 46 x 17.2 mm (3.64 x 1.81 x 0.68 in);76 g (2.68 oz);Mini-SIM;TFT, 256K colors;1.77 inches, 9.9 cm(~23.2% screen-to-body ratio);128 x 160 pixels (~116 ppi density);;;104 MHz;;microSDHC (dedicated slot);2MB;;2 MP;;Yes;No;;No;2.1, A2DP;No;;Stereo FM radio, RDS;microUSB 2.0;;Removable Li-Ion 650 mAh battery;Black, Cherry Red, Aubergine;;About 50 EUR;;;;;;Class 12;No;;Up to 400 h;Up to 6 h;Facebook, Twitter applicationsONE TOUCH Apps storeOrganizerPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_605-4842.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot605.jpg;alcatel OT-605;Released 2012, August;12.7mm thickness;Feature phone;microSDHC slot;12;N/A;104,852 hits;"2.4""";240x320 pixels; ;;850 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2012, August. Released 2012, August;Discontinued;98 x 54 x 12.7 mm (3.86 x 2.13 x 0.5 in);-;Mini-SIM;TFT resistive touchscreen, 256K colors;2.4 inches, 17.8 cm(~33.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;104 MHz;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;2.1, A2DP;No;;Stereo FM radio, RDS;microUSB 2.0;;Removable Li-Ion 850 mAh battery;Cherry Red, Raven;;;;;;;;Class 12;No;;Up to 560 h;Up to 7 h 40 min;Facebook applicationWeather forecastONE TOUCH Apps storeOrganizerPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_986-4780.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot986.jpg;alcatel OT-986;Released 2012, August;9.8mm thickness;Android 4.0;8GB storage, microSDHC;16;N/A;224,660 hits;"4.5""";720x1280 pixels;1 GB RAM;TI OMAP 4460;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2012, May. Released 2012, August;Discontinued;130 x 70 x 9.8 mm, 87.2 cc (5.12 x 2.76 x 0.39 in);-;Mini-SIM;IPS LCD,;4.5 inches, 55.8 cm(~61.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~326 ppi density);Android 4.0 (Ice Cream Sandwich);TI OMAP 4460;Dual-core 1.5 GHz Cortex-A9;PowerVR SGX540;microSDHC (dedicated slot);8GB 1GB RAM;;5 MP, AF;LED flash;Yes;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS, A-GPS;;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1800 mAh battery;Black;;About 250 EUR;;;;;;;;;;;MP4/H.264 playerMP3/WAV/eAAC+ playerOrganizerPhoto/video editorDocument viewerVoice memo/dial/commandsPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_991-4733.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot991.jpg;alcatel OT-991;Released 2012, Q3;131.3g, 10.8mm thickness;Android 2.3;150MB storage, microSDHC slot;44;N/A;1,213,991 hits;"4.0""";320x480 pixels; ;MT6573;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;HSPA 7.2/0.384 Mbps;2012, February. Released 2012, Q3;Discontinued;122 x 68 x 10.8 mm (4.80 x 2.68 x 0.43 in);131.3 g (4.62 oz);Mini-SIM;TFT, 256K colors;4.0 inches, 47.6 cm(~57.4% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~144 ppi density);Android 2.3 (Gingerbread);Mediatek MT6573 (65 nm);800 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);150MB;;3.15 MP;LED flash;Yes;Yes;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1500 mAh battery;Black, White;;About 130 EUR;;;;;;;;;Up to 400 h;Up to 12 h (2G) / Up to 10 h (3G);MP3/AAC+/WAV/WMA playerMP4/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memoPredictive text input;;;0.54 W/kg (head)     0.84 W/kg (body);
https://www.gsmarena.com/alcatel_ot_916-4732.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot916.jpg;alcatel OT-916;Released 2012, April;126g, 11.6mm thickness;Android 2.3;150MB storage, microSDHC slot;17;N/A;273,318 hits;"2.6""";240x320 pixels; ;MT6573;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/0.384 Mbps;2012, April. Released 2012, April;Discontinued;117 x 64.8 x 11.6 mm (4.61 x 2.55 x 0.46 in);126 g (4.44 oz);Mini-SIM;TFT, 256K colors;2.6 inches, 20.9 cm(~27.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio;Android 2.3 (Gingerbread);Mediatek MT6573 (65 nm);650 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);150MB;;3.15 MP;LED flash;Yes;No;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1500 mAh battery;Black, White;;About 120 EUR;;;;;;;;;Up to 650 h;Up to 8 h;MP3/AAC+/WAV/WMA playerMP4/H.264 playerDocument viewerPhoto viewer/editorOrganizerVoice memoPredictive text input;;;0.79 W/kg (head)     0.87 W/kg (body);
https://www.gsmarena.com/alcatel_ot_720-4731.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot720.jpg;alcatel OT-720;Released 2012, April;93g, 12mm thickness;Feature phone;2MB storage, microSDHC slot;17;N/A;243,700 hits;"2.8""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2012, April. Released 2012, April;Discontinued;104 x 58 x 12 mm (4.09 x 2.28 x 0.47 in);93 g (3.28 oz);Mini-SIM;TFT, 256K colors;2.8 inches, 24.3 cm(~40.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;104 MHz;;microSDHC (dedicated slot);2MB;;2 MP;;Yes;No;;Wi-Fi 802.11 b/g;2.1, A2DP;No;;Stereo FM radio, RDS;microUSB 2.0;;Removable Li-Ion 1000 mAh battery;Black, Pure white, Lilac;;About 60 EUR;;;;;;Class 12;No;;Up to 650 h;Up to 9 h;MP3 playerOrganizerVoice memoPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_902-4730.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot902.jpg;alcatel OT-902;Released 2012, June;103.2g, 10.4mm thickness;Feature phone;50MB storage, microSDHC slot;16;N/A;172,552 hits;"2.4""";320x240 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/0.384 Mbps;2012, June. Released 2012, June;Discontinued;115 x 61 x 10.4 mm (4.53 x 2.40 x 0.41 in);103.2 g (3.63 oz);Mini-SIM;TFT, 256K colors;2.4 inches, 17.8 cm(~25.4% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);;;611 MHz;;microSDHC (dedicated slot);50MB;;3.15 MP;;Yes;No;;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP;No;;FM radio, RDS;microUSB 2.0;;Removable Li-Ion 1000 mAh battery;White, Black, Cherry red;;About 50 EUR;;;;;;;;;Up to 800 h;Up to 10 h (2G) / Up to 5 h 40 min (3G);Facebook integrationMP4/H.264 playerMP3 playerOrganizerPredictive text input;;Up to 20 h;;
https://www.gsmarena.com/alcatel_ot_819_soul-4920.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-819-soul.jpg;alcatel OT-819 Soul;Released 2012;103g, 13mm thickness;Feature phone;microSD slot;12;N/A;96,355 hits;"2.4""";320x240 pixels; ;;;GSM 900 / 1800 - SIM 1 & SIM 2 (Alcatel OT-819D only);;;;2012. Released 2012;Discontinued;115 x 61 x 13 mm (4.53 x 2.40 x 0.51 in);103 g (3.63 oz);Dual SIM (Mini-SIM, dual stand-by) - Alcatel OT-819D only;TFT resistive touchscreen, 256K colors;2.4 inches, 17.8 cm(~25.4% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);;;;;microSD (dedicated slot);;;2 MP;;Yes;No;;Wi-Fi 802.11 b/g/n, hotspot;Yes;No;;Stereo FM radio, RDS;Proprietary;;Removable Li-Ion battery;Black, White;;;;;;;1.00 W/kg (head)     0.70 W/kg (body);Yes;Yes;;;;SNS applicationsMP4H.263 playerMP3 playerOrganizerPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_870-4729.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot870.jpg;alcatel OT-870;Released 2012, March;126.8g, 12.3mm thickness;Feature phone;50MB storage, microSDHC slot;13;N/A;134,421 hits;"2.0""";320x240 pixels; ;;850 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 7.2/0.384 Mbps;2012, March. Released 2012, March;Discontinued;106 x 58 x 12.3 mm (4.17 x 2.28 x 0.48 in);126.8 g (4.44 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.4 cm(~20.1% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~200 ppi density);;;650 MHz;;microSDHC (dedicated slot);50MB;;2 MP;;Yes;No;;No;2.1, A2DP;A-GPS only (OT-871S model);;Stereo FM radio, RDS;microUSB 2.0;;Removable Li-Ion 850 mAh battery;Black, Cherry red, Pure white;;;;;;;;;;;Up to 600 h;Up to 8 h;MP4/H.264 playerMP3 playerOrganizerPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_595-4728.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot595.jpg;alcatel OT-595;Released 2012, April;101g, 15.5mm thickness;Feature phone;2MB storage, microSDHC slot;13;N/A;97,151 hits;"2.0""";220x176 pixels; ;;850 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2012, April. Released 2012, April;Discontinued;88 x 58 x 15.5 mm (3.46 x 2.28 x 0.61 in);101 g (3.56 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.6 cm(~24.7% screen-to-body ratio);220 x 176 pixels (~141 ppi density);;;104 MHz;;microSDHC (dedicated slot);2MB;;2 MP;;No;No;;No;2.1, A2DP;No;;Stereo FM radio, RDS;microUSB;;Removable Li-Ion 850 mAh battery;Cherry Red, Fuchsia, Turquoise, Silver;;;;;;;;Class 12;No;;Up to 560 h;Up to 7 h 40 min;Facebook, Twitter appsMP3 playerOrganizerPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_358-4727.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot358.jpg;alcatel OT-358;Released 2012, September;76g, 11.9mm thickness;Feature phone;0.8MB storage, microSDHC slot;15;N/A;144,208 hits;"2.0""";220x176 pixels; ;;650 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;;2012, April. Released 2012, September;Discontinued;106 x 58 x 11.9 mm (4.17 x 2.28 x 0.47 in);76 g (2.68 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.6 cm(~20.5% screen-to-body ratio);220 x 176 pixels (~141 ppi density);;;52 MHz;;microSDHC (dedicated slot);0.8MB;;VGA;;No;No;;No;No;No;;Stereo FM radio, RDS;microUSB;;Removable Li-Ion 650 mAh battery;Black, White, Cherry Red;;About 20 EUR;;;;;;Class 10;No;Flashlight;Up to 450 h;Up to 6 h;MP3 playerOrganizerPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_310-4726.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot310.jpg;alcatel OT-310;Released 2012, February;76g, 11.9mm thickness;Feature phone;0.4MB storage, microSD slot;12;N/A;99,662 hits;"1.8""";160x128 pixels; ;;500 mAh Li-Ion;GSM 850 / 1900;;;;2012, February. Released 2012, February;Discontinued;103 x 58 x 11.9 mm (4.06 x 2.28 x 0.47 in);76 g (2.68 oz);Mini-SIM;TFT, 65K colors;1.8 inches, 10.2 cm(~17.1% screen-to-body ratio);160 x 128 pixels (~114 ppi density);;;52 MHz;;microSD (dedicated slot);0.4MB;;No;;;;;No;No;No;;Stereo FM radio, RDS;miniUSB;;Removable Li-Ion 500 mAh battery;Cherry Red, Silver, Fuchsia;;;;;;;;Class 10;No;;Up to 250 h;Up to 4 h 30 min;OrganizerPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_318d-4725.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot318d.jpg;alcatel OT-318D;Released 2012, January;71g, 14mm thickness;Feature phone;0.2MB storage, microSD slot;13;N/A;116,172 hits;"1.8""";120x160 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2012, January. Released 2012, January;Discontinued;109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in);71 g (2.50 oz);Dual SIM (Mini-SIM);TFT, 256K colors;1.8 inches, 10.2 cm(~20.3% screen-to-body ratio);120 x 160 pixels (~114 ppi density);;;52 MHz;;microSD (dedicated slot);0.2MB;;VGA;;No;No;;No;2.0;No;;FM radio, RDS;microUSB;;Removable Li-Ion 650 mAh battery;White, Deep Red, Black;;;;;;;;Class 10;No;Flashlight;Up to 270 h;Up to 7 h;OrganizerPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_317d-4724.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot317d.jpg;alcatel OT-317D;Released 2012, March;71g, 14mm thickness;Feature phone;0.2MB storage, microSD slot;10;N/A;101,604 hits;"1.8""";120x160 pixels; ;;650 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2012, March. Released 2012, March;Discontinued;109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in);71 g (2.50 oz);Dual SIM (Mini-SIM);TFT, 256K colors;1.8 inches, 10.2 cm(~20.3% screen-to-body ratio);120 x 160 pixels (~114 ppi density);;;52 MHz;;microSD (dedicated slot);0.2MB;;VGA;;No;No;;No;No;No;;FM radio, RDS;microUSB;;Removable Li-Ion 650 mAh battery;White, Deep Red, Black;;;;;;;;Class 10;No;Flashlight;Up to 270 h;Up to 7 h;OrganizerPredictive text input;;;;
https://www.gsmarena.com/alcatel_ot_308-4723.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot308.jpg;alcatel OT-308;Released 2012, February;69g, 14mm thickness;Feature phone;1MB storage, microSD slot;11;N/A;125,979 hits;"1.5""";128x128 pixels; ;;500 mAh Li-Ion;GSM 850 / 1900;;;;2012, February. Released 2012, February;Discontinued;109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in);69 g (2.43 oz);Mini-SIM;TFT, 65K colors;1.5 inches, 7.3 cm(~14.5% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~121 ppi density);;;52 MHz;;microSD (dedicated slot);1MB;;VGA;;No;No;;No;No;No;;FM radio, RDS;microUSB;;Removable Li-Ion 500 mAh battery;White, Deep Red, Black;;About 30 EUR;;;;;;Class 10;No;Flashlight;Up to 340 h;Up to 4 h 30 min;OrganizerPredictive text input;;;;
