Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;batstandby1;battalktime1;displayother;featuresother;batmusicplayback1;bodyother;displayprotection;gprstext;edge;sar-eu;sar-us;optionalother
https://www.gsmarena.com/philips_w930-4875.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w930.jpg;Philips W930;Released 2012, July;250g, 22mm thickness;Android 2.3;100MB storage, microSDHC slot;14;N/A;70,711 hits;"3.2""";320x480 pixels; ;MT6573;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 3.6/0.384 Mbps;2012, July. Released 2012, July;Discontinued;110 x 57.8 x 22 mm (4.33 x 2.28 x 0.87 in);250 g (8.82 oz);;Dual SIM (Mini-SIM);Dual TFT, 256K colors;3.2 inches, 30.5 cm(~48.0% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Android 2.3 (Gingerbread);Mediatek MT6573 (65 nm);800 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot), 4 GB included;100MB;;5 MP, AF;;480p;;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP;GPS;;FM radio;2.0;Accelerometer, proximity;Removable Li-Ion 2000 mAh battery;Black/Gold;;;;Up to 9 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerDocument viewerOrganizerVoice memoPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_x130-4855.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x130.jpg;Philips X130;Released 2012, June;102.5g, 17.2mm thickness;Feature phone;microSDHC slot;9;N/A;81,372 hits;"2.0""";176x220 pixels; ;;2000 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2012, June. Released 2012, June;Discontinued;113 x 48 x 17.2 mm (4.45 x 1.89 x 0.68 in);102.5 g (3.60 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;2.0 inches, 12.6 cm(~23.2% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);;;No;;;;;No;2.1, A2DP;No;;FM radio;miniUSB;;Removable Li-Ion 2000 mAh battery;Silver;;;Up to 1920 h;Up to 16 h;;MP3/AAC playerOrganizerVoice memoPredictive text input;;;;Class 12;No;;;
https://www.gsmarena.com/philips_x332-4828.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x332.jpg;Philips X332;Released 2012, June;88.7g, 11.7mm thickness;Feature phone;64MB storage, microSDHC slot;10;N/A;71,649 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2012, June. Released 2012, June;Discontinued;117.3 x 50.7 x 11.7 mm (4.62 x 2.00 x 0.46 in);88.7 g (3.10 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;2.4 inches, 17.8 cm(~30.0% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);64MB;;3.15 MP;;QCIF;No;;No;2.1, A2DP;No;;Stereo FM radio, RDS;2.0;;Removable Li-Ion 1000 mAh battery;Black/Silver;;;Up to 720 h;Up to 8 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;Class 12;No;;;
https://www.gsmarena.com/philips_x331-4827.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x331.jpg;Philips X331;Released 2012, June;107.7g, 14.4mm thickness;Feature phone;44MB storage, microSDHC slot;8;N/A;56,151 hits;"2.8""";240x320 pixels; ;;1530 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2012, June. Released 2012, June;Discontinued;108 x 57.5 x 14.4 mm (4.25 x 2.26 x 0.57 in);107.7 g (3.77 oz);;Dual SIM (Mini-SIM);TFT resistive touchscreen, 256K colors;2.8 inches, 24.3 cm(~39.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;microSDHC (dedicated slot);44MB;;2 MP;;QCIF;No;;Wi-Fi 802.11 b/g;2.1, A2DP;No;;Stereo FM radio, RDS;2.0;;Removable Li-Ion 1530 mAh battery;Black;;;Up to 1200 h;Up to 14 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;Class 12;Yes;;;
https://www.gsmarena.com/philips_d633-4826.php;https://fdn2.gsmarena.com/vv/bigpic/philips-d633.jpg;Philips D633;Released 2012, June;154g, 11.5mm thickness;Android 2.3;60MB storage, microSDHC slot;8;N/A;55,029 hits;"4.0""";480x800 pixels; ;;1630 mAh Li-Ion;CDMA 800;;;EV-DO Rev.A 3.1 Mbps;2012, June. Released 2012, June;Discontinued;125.4 x 63.9 x 11.5 mm (4.94 x 2.52 x 0.45 in);154 g (5.43 oz);;Mini-SIM;TFT;4.0 inches, 45.5 cm(~56.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 2.3 (Gingerbread);;1.0 GHz;;microSDHC (dedicated slot);60MB;;5 MP, AF;;480p;No;;Wi-Fi 802.11 b/g, hotspot;2.0, A2DP;GPS, A-GPS;;No;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1630 mAh battery;White;;;Up to 200 h;Up to 5 h;;MP3/WAV/AAC+ playerMP4/H.264/WMV playerDocument viewerPhoto viewerOrganizerVoice memo/dialPredictive text input;;;;No;No;;;
https://www.gsmarena.com/philips_w632-4761.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w632.jpg;Philips W632;Released 2012, May;164.5g, 14mm thickness;Android 2.3;512MB storage, microSDHC slot;11;N/A;77,375 hits;"3.8""";480x800 pixels; ;MT6573;2100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 2100;;HSPA 7.2/5.76 Mbps;2012, May. Released 2012, May;Discontinued;123.4 x 63 x 14 mm (4.86 x 2.48 x 0.55 in);164.5 g (5.82 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;3.8 inches, 41.1 cm(~52.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~246 ppi density);Android 2.3 (Gingerbread);Mediatek MT6573 (65 nm);800 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);512MB;;5 MP, AF;LED flash;480p;Yes;;Wi-Fi 802.11 b/g, hotspot;2.0, A2DP, EDR;GPS, A-GPS;;No;2.0;Accelerometer;Removable Li-Ion 2100 mAh battery;Gray;;;Up to 850 h;Up to 10 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_w635-4719.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w635.jpg;Philips W635;Released 2012, April;157g, 11.5mm thickness;Android 2.3;512MB storage, microSDHC slot;9;N/A;90,942 hits;"4.0""";480x800 pixels; ;Snapdragon S1;1630 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 2100;;HSPA 7.2/0.384 Mbps;2012, April. Released 2012, April;Discontinued;124 x 64.5 x 11.5 mm (4.88 x 2.54 x 0.45 in);157 g (5.54 oz);;Dual SIM (Mini-SIM);TFT;4.0 inches, 45.5 cm(~56.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 2.3 (Gingerbread);Qualcomm MSM7227A Snapdragon S1;Cortex-A5;Adreno 200;microSDHC (dedicated slot);512MB;;5 MP, AF;;480p;No;;Wi-Fi 802.11 b/g, hotspot;2.0, A2DP;GPS, A-GPS;;No;2.0;Accelerometer, proximity;Removable Li-Ion 1630 mAh battery;Gray;;About 460 EUR;Up to 200 h (2G) / Up to 200 h (3G);Up to 5 h (2G) / Up to 4 h 30 min (3G);;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_x528-4646.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x528.jpg;Philips X528;Released 2012, March;180g, 18.1mm thickness;Feature phone;microSDHC slot;9;N/A;101,165 hits;"2.6""";240x320 pixels; ;;1500 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1;;;;2012, March;Discontinued;120 x 51 x 18.1 mm (4.72 x 2.01 x 0.71 in);180 g (6.35 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;2.6 inches, 20.9 cm(~34.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~154 ppi density);;;;;microSDHC (dedicated slot);;;3.15 MP;;QCIF@15fps;No;;No;2.1, A2DP;No;;FM radio;miniUSB 2.0;;Removable Li-Ion 1500 mAh battery;Black;;;Up to 2400 h;Up to 30 h;;MP3/AAC+/WAV playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;Class 12;Yes;;;
https://www.gsmarena.com/philips_t129-4645.php;https://fdn2.gsmarena.com/vv/bigpic/philips-t129.jpg;Philips T129;Released 2012, March;94g, 13.8mm thickness;Feature phone;82MB storage, microSDHC slot;6;N/A;60,265 hits;"2.4""";240x320 pixels; ;;1150 mAh Li-Ion;GSM 900 / 1800;TD-SCDMA;;HSPA 3.6/0.384 Mbps;2012, March;Discontinued;114.5 x 49 x 13.8 mm (4.51 x 1.93 x 0.54 in);94 g (3.32 oz);;Mini-SIM;TFT, 256K colors;2.4 inches, 17.8 cm(~31.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);82MB;;VGA;;Yes;No;;No;No;No;;FM radio;miniUSB 2.0;;Removable Li-Ion 1150 mAh battery;Black;;;Up to 400 h;Up to 5 h;;MP3/WAV/AAC+ playerH.263 playerOrganizerVoice memoPredictive text input;;;;Class 12;No;;;
https://www.gsmarena.com/philips_w820-4644.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w820.jpg;Philips W820;Released 2012, March;143g, 14.8mm thickness;Android 2.3;512MB storage, microSDHC slot;7;N/A;60,302 hits;"3.2""";320x480 pixels; ;;2100 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 2100;;HSPA 7.2/0.384 Mbps;2012, March;Discontinued;114.6 x 57.7 x 14.8 mm (4.51 x 2.27 x 0.58 in);143 g (5.04 oz);;Mini-SIM;TFT;3.2 inches, 30.5 cm(~46.1% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Android 2.3 (Gingerbread);;;;microSDHC (dedicated slot);512MB;;5 MP, AF;LED flash;176x144@15fps;Yes;;Wi-Fi 802.11 b/g, hotspot;2.0;GPS, A-GPS;;FM radio;2.0;Accelerometer, proximity, compass;Removable Li-Ion 2100 mAh battery;Black;;;Up to 600 h;Up to 8 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_d822-4462.php;https://fdn2.gsmarena.com/vv/bigpic/philips-d822.jpg;Philips D822;Released 2012, January;165g, 14.9mm thickness;Android 2.2;512MB storage, microSDHC slot;9;N/A;87,006 hits;"3.5""";320x480 pixels; ;;2000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;EV-DO Rev.A 3.1 Mbps;2012, January. Released 2012, January;Discontinued;120.8 x 63.8 x 14.9 mm (4.76 x 2.51 x 0.59 in);165 g (5.82 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;3.5 inches, 36.5 cm(~47.3% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 2.2 (Froyo);;;;microSDHC (dedicated slot);512MB;;5 MP, AF;;480p@30fps;No;;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;No;microUSB 2.0;Accelerometer;Removable Li-Ion 2000 mAh battery;Black;;;Up to 340 h;Up to 10 h;;MP3/WAV/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;No;No;;;
https://www.gsmarena.com/philips_w727-4434.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w727.jpg;Philips W727;Released 2012, January;189g, 20.5mm thickness;Feature phone;100MB storage, microSDHC slot;8;N/A;90,114 hits;"3.2""";320x480 pixels; ;;1530 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100 - SIM 1;;HSPA 3.6/0.384 Mbps;2012, January. Released 2012, January;Discontinued;109.8 x 56.5 x 20.5 mm (4.32 x 2.22 x 0.81 in);189 g (6.67 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;3.2 inches, 30.5 cm(~49.2% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);;;;;microSDHC (dedicated slot);100MB;;5 MP;;Yes;No;;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP, EDR;No;;FM radio;miniUSB 2.0;Fingerprint (front-mounted);Removable Li-Ion 1530 mAh battery;Gray;;;;;External TFT display, 2.4 inches;MP3/WAV/AAC playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_x125-4433.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x125.jpg;Philips X125;Released 2012, January;68g, 15.5mm thickness;Feature phone;microSD slot;7;N/A;60,441 hits;"1.44""";128x128 pixels; ;;1050 mAh Li-Ion;GSM 900 / 1800;;;;2012, January. Released 2012, January;Discontinued;107.5 x 43 x 15.5 mm (4.23 x 1.69 x 0.61 in);68 g (2.40 oz);;Mini-SIM;TFT, 65K colors;1.44 inches, 1.44, 6.7 cm(~14.5% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~126 ppi density);;;;;microSD (dedicated slot);;;No;;;;;No;No;No;;FM radio;miniUSB;;Removable Li-Ion 1050 mAh battery;Black;;;Up to 720 h;Up to 8 h;;MP3 playerOrganizerPredictive text input;;Flashlight;;No;No;;;
https://www.gsmarena.com/philips_w626-4394.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w626.jpg;Philips W626;Released 2011, December;102g, 14.3mm thickness;Android 2.3;256MB storage, microSDHC slot;9;N/A;160,621 hits;"3.5""";320x480 pixels; ;MT6573;1530 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 2100 - SIM 1;;HSPA 7.2/0.384 Mbps;2011, December. Released 2011, December;Discontinued;116 x 62 x 14.3 mm (4.57 x 2.44 x 0.56 in);102 g (3.60 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;3.5 inches, 36.5 cm(~50.7% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 2.3 (Gingerbread);Mediatek MT6573 (65 nm);800 MHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);256MB;;3.15 MP;LED flash;480p;Yes;;Wi-Fi 802.11 b/g, hotspot;2.0, A2DP;GPS, A-GPS;;FM radio;2.0;Accelerometer, proximity, compass;Removable Li-Ion 1530 mAh battery;Black;;;Up to 437 h;Up to 10 h 10 min (2G) / Up to 8 h 30 min (3G);;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerDocument viewerphoto viewer/editorOrganizerVoice memo/dialPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_x623-4379.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x623.jpg;Philips X623;Released 2011, December;132.8g, 15.2mm thickness;Feature phone;64MB storage, microSDHC slot;12;N/A;107,756 hits;"2.4""";240x320 pixels; ;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;;2011, December. Released 2011, December;Discontinued;118.5 x 49 x 15.2 mm (4.67 x 1.93 x 0.60 in);132.8 g (4.66 oz);;Dual SIM (Mini-SIM);IPS LCD, 256K colors;2.4 inches, 17.8 cm(~30.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);64MB;;5 MP;LED flash;QCIF;No;;No;2.1, A2DP;No;;FM radio, RDS;2.0;;Removable Li-Ion 2000 mAh battery;Black, Silver;;;Up to 1200 h;Up to 23 h;;MP3/AAC+/WMA/WAV playerMP4/H.264 playerOrganizerVoice memoPredictive text input;;;;Class 12;Yes;;;
https://www.gsmarena.com/philips_w920-4362.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w920.jpg;Philips W920;Released 2011, December;12.9mm thickness;Android 2.2;180MB 512MB RAM storage, microSDHC slot;9;N/A;93,519 hits;"4.3""";480x800 pixels;512 MB RAM;;1280 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 2100;;HSPA 7.2/0.384 Mbps;2011, December. Released 2011, December;Discontinued;128 x 70 x 12.9 mm (5.04 x 2.76 x 0.51 in);-;;Mini-SIM;TFT;4.3 inches, 52.6 cm(~58.7% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Android 2.2 (Froyo);;;;microSDHC (dedicated slot);180MB 512MB RAM;;5 MP, AF;LED flash;480p;No;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP;GPS, A-GPS;;No;2.0;Accelerometer, proximity, compass;Removable Li-Ion 1280 mAh battery;Black/Gold;;;Up to 400 h;Up to 12 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerDocument viewerOrganizerVoice memoPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_v726-4363.php;https://fdn2.gsmarena.com/vv/bigpic/philips-v726.jpg;Philips V726;Released 2011, December;14.3mm thickness;Android 2.2;200MB storage, microSDHC slot;8;N/A;76,936 hits;"3.2""";320x480 pixels; ;MT6516;2100 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2011, December. Released 2011, December;Discontinued;110 x 57 x 14.3 mm (4.33 x 2.24 x 0.56 in);-;;Dual SIM (Mini-SIM);TFT, 256K colors;3.2 inches, 30.5 cm(~48.6% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);Android 2.2 (Froyo);Mediatek MT6516;416 MHz;;microSDHC (dedicated slot);200MB;;5 MP, AF;;480p;No;;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP;GPS, A-GPS;;No;2.0;Accelerometer;Removable Li-Ion 2100 mAh battery;Black/Gray;;;Up to 1000 h;Up to 15 h;Touchpad;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerDocument viewerOrganizerVoice memoPredictive text input;;;;Class 12;Yes;;;
https://www.gsmarena.com/philips_x622-4340.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x622.jpg;Philips X622;Released 2011, Q3;158.8g, 14.5mm thickness;Feature phone;44MB storage, microSDHC slot;9;N/A;99,601 hits;"3.2""";320x480 pixels; ;;2100 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2011, Q3;Discontinued;114.5 x 57.5 x 14.5 mm (4.51 x 2.26 x 0.57 in);158.8 g (5.57 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT resistive touchscreen, 256K colors;3.2 inches, 30.5 cm(~46.3% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~180 ppi density);;;;;microSDHC (dedicated slot);44MB;;5 MP;LED flash;QCIF@15fps;No;;Wi-Fi 802.11 b/g;2.1, A2DP;No;;Stereo FM radio, RDS;miniUSB 2.0;;Removable Li-Ion 2100 mAh battery;Black;;;Up to 1800 h;Up to 20 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;Class 12;Yes;;;
https://www.gsmarena.com/philips_w625-4339.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w625.jpg;Philips W625;Released 2011, Q3;17mm thickness;Feature phone;50MB storage, microSDHC slot;10;N/A;61,272 hits;"3.0""";240x400 pixels; ;;1530 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;384 kbps;2011, Q3;Discontinued;109 x 51 x 17 mm (4.29 x 2.01 x 0.67 in);-;;Dual SIM (Mini-SIM);TFT, 256K colors;3.0 inches, 25.6 cm(~46.1% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);50MB;;3.15 MP;LED flash;320p@15fps;No;;No;2.1, A2DP;No;;FM radio;miniUSB 2.0;;Removable Li-Ion 1530 mAh battery;Black/Silver;;;Up to 500 h;Up to 10 h;;MP3/WAV/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_x223-4328.php;https://fdn2.gsmarena.com/vv/bigpic/philips-xenium-x223.jpg;Philips X223;Released 2011, Q3;108g, 16.8mm thickness;Feature phone;microSD slot;8;N/A;61,073 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;;2011, Q3;Discontinued;106.5 x 49.8 x 16.8 mm (4.19 x 1.96 x 0.66 in);108 g (3.81 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT, 65K colors;2.4 inches, 17.8 cm(~33.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSD (dedicated slot);;;VGA;;Yes;No;;No;2.0, A2DP, EDR;No;;Stereo FM radio, RDS;Proprietary;;Removable Li-Ion 1000 mAh battery;Black;;;Up to 720 h;Up to 8 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;Flashlight;;Class 10;No;;;
https://www.gsmarena.com/philips_x525-4268.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x525.jpg;Philips X525;Released 2011, Q3;108g, 14.4mm thickness;Feature phone;44MB storage, microSDHC slot;9;N/A;68,272 hits;"3.0""";240x400 pixels; ;;1530 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2011, Q3;Discontinued;160 x 51 x 14.4 mm (6.30 x 2.01 x 0.57 in);108 g (3.81 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT resistive touchscreen, 256K colors;3.0 inches, 25.6 cm(~31.4% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);44MB;;3.15 MP;LED flash;QCIF;No;;No;2.1, A2DP;No;;Stereo FM radio, RDS;miniUSB 2.0;;Removable Li-Ion 1530 mAh battery;Silver;;;Up to 1080 h;Up to 14 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;Class 12;Yes;;;
https://www.gsmarena.com/philips_d813-4267.php;https://fdn2.gsmarena.com/vv/bigpic/philips-d813.jpg;Philips D813;Released 2011, Q3;121g, 15.6mm thickness;Feature phone;130MB storage, microSDHC slot;10;N/A;57,628 hits;"3.2""";240x400 pixels; ;;1300 mAh Li-Ion;GSM 900 / 1800;;;EV-DO Rev.A 3.1 Mbps;2011, Q3;Discontinued;113 x 56 x 15.6 mm (4.45 x 2.20 x 0.61 in);121 g (4.27 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;3.2 inches, 29.1 cm(~46.1% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~146 ppi density);;;;;microSDHC (dedicated slot), 2 GB included;130MB;;3.15 MP, AF;;320p@15fps;No;;No;2.1, A2DP;GPS;;No;miniUSB 2.0;Accelerometer;Removable Li-Ion 1300 mAh battery;Silver;;;Up to 140 h;Up to 4 h;;MP3/WAV/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;No;No;;;
https://www.gsmarena.com/philips_w725-4266.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w725.jpg;Philips W725;Released 2011, Q3;15mm thickness;Feature phone;100MB storage, microSDHC slot;8;N/A;74,533 hits;"3.2""";240x400 pixels; ;;2100 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100 - SIM 1 only;;HSPA 3.6/0.384 Mbps;2011, Q3;Discontinued;108.8 x 56.3 x 15 mm (4.28 x 2.22 x 0.59 in);-;;Dual SIM (Mini-SIM, dual stand-by);TFT resistive touchscreen, 256K colors;3.2 inches, 29.1 cm(~47.6% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~146 ppi density);;;;;microSDHC (dedicated slot);100MB;;5 MP, AF;LED flash;320p@30fps;Yes;;No;2.1, A2DP, EDR;GPS, A-GPS;;FM radio;miniUSB 2.0;Accelerometer;Removable Li-Ion 2100 mAh battery;Black;;;Up to 950 h (2G) / Up to 600 h (3G);Up to 26 h (2G) / Up to 14 h (3G);;MP3/WAV/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_w715-4080.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w715.jpg;Philips W715;Released 2011, July;16.5mm thickness;Feature phone;80MB storage, microSDHC slot;8;N/A;90,631 hits;"2.4""";240x320 pixels; ;;1900 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1;HSDPA 2100;;HSPA 3.6/0.384 Mbps;2011, July. Released 2011, July;Discontinued;113.5 x 49.6 x 16.5 mm (4.47 x 1.95 x 0.65 in);-;;Dual SIM (Mini-SIM);TFT, 256K colors;2.4 inches, 17.8 cm(~31.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);80MB;;3.15 MP;;320p@15fps;Yes;;No;2.1, A2DP, EDR;No;;Stereo FM radio, RDS;miniUSB 2.0;;Removable Li-Ion 1900 mAh battery;Black;;;Up to 545 h (2G) / Up to 950 h (3G);Up to 22 h (2G) / Up to 12 h (3G);;MP3/WAV/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_x526-4079.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x526.jpg;Philips X526;Released 2011, July;126g, 18.5mm thickness;Feature phone;1MB storage, miniSD slot;8;N/A;83,479 hits;"2.8""";240x320 pixels; ;;1200 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1;;;;2011, July. Released 2011, July;Discontinued;109 x 53.6 x 18.5 mm (4.29 x 2.11 x 0.73 in);126 g (4.44 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;2.8 inches, 24.3 cm(~41.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;miniSD, up to 16 GB;1MB;;2 MP;LED flash;CIF@15fps;No;;No;2.0, A2DP;No;;FM radio;miniUSB 1.1;;Removable Li-Ion 1200 mAh battery;Silver/Black;;;Up to 720 h;Up to 10 h;External OLED display, 96x64 pixels;MP3/WAV/AAC playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;Class 12;No;;;
