Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;gprstext;edge;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;os;memoryslot;cam1modules;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;cpu;internalmemory;cam1features;cam1video;cam2modules;cam2video;models;displayother;chipset;gpu;cam2features;displayprotection;memoryother;optionalother;featuresother;tbench;batlife;net5g;sar-eu;batstandby1;battalktime1;batmusicplayback1;sar-us
https://www.gsmarena.com/huawei_mate_20_lite-9284.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-20-lite-r1.jpg;Huawei Mate 20 lite;Released 2018, September;172g, 7.6mm thickness;Android 8.1, up to Android 10, EMUI 12;64GB storage, microSDXC;222;2.2%;3,604,761 hits;"6.3""";1080x2340 pixels;4/6 GB RAM;Kirin 710;3750 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (SNE-LX1 DS, SNE-LX3 DS, INE-LX2);HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - SNE-LX1, SNE-LX3;1, 3, 7, 8, 20 - SNE-LX1;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps;;;2018, August;Available. Released 2018, September;158.3 x 75.3 x 7.6 mm (6.23 x 2.96 x 0.30 in);172 g (6.07 oz);Glass front, glass back, aluminum frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.3 inches, 97.4 cm(~81.7% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density);Android 8.1 (Oreo), upgradable to Android 10, EMUI 12;microSDXC (uses shared SIM slot);20 MP, f/1.8, 27mm (wide), PDAF2 MP, (depth);Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS, BDS;Yes (SNE-LX1 only);FM radio;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3750 mAh, non-removable;Sapphire Blue, Black, Platinum gold;About 230 EUR;Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53);64GB 4GB RAM, 64GB 6GB RAM;LED flash, panorama, HDR;1080p@30/60fps;"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm2 MP, depth sensor";1080p@30fps;SNE-AL00, SNE-LX1, SNE-LX2, SNE-LX3, INE-LX2;;Kirin 710 (12 nm);Mali-G51 MP4;HDR;;eMMC 5.1;;;AnTuTu: 136583 (v7)GeekBench: 5574 (v4.4)GFXBench: 6.7fps (ES 3.1 onscreen);;;;;;;
https://www.gsmarena.com/huawei_p_smart+_2019-9272.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-p-smart-plus-2019-starlight-blue.jpg;Huawei P Smart+ 2019;Released 2018, August;160g, 8mm thickness;Android 9.0, EMUI 9, Google Play Services;64GB/128GB storage, microSDXC;227;0.5%;5,682,458 hits;"6.21""";1080x2340 pixels;3/6 GB RAM;Kirin 710;3400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100;1, 3, 5, 7, 8, 20;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps;;;2018, July;Available. Released 2018, August;155.2 x 73.4 x 8 mm (6.11 x 2.89 x 0.31 in);160 g (5.64 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.21 inches, 94.7 cm(~83.1% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density);Android 9.0 (Pie), EMUI 9, Google Play Services;microSDXC (uses shared SIM slot);24 MP, PDAF16 MP, (ultrawide)2 MP, (depth);Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE, aptX HD;GPS, GLONASS, BDS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity, compass;Li-Ion 3400 mAh, non-removable;Starlight Blue, Midnight Black;About 260 EUR;Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53);64GB 3GB RAM, 128GB 6GB RAM;LED flash, HDR, panorama;1080p@30/60fps;8 MP;1080p@30fps;POT-LX1T;;Kirin 710 (12 nm);Mali-G51 MP4;HDR;;;;;;;;;;;;
https://www.gsmarena.com/huawei_nova_3i-9632.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-nova-3i.jpg;Huawei nova 3i;Released 2018, July 27;169g, 7.6mm thickness;Android 8.1, up to Android 9.0, EMUI 9.0;64GB/128GB storage, microSDXC;104;2.3%;2,427,248 hits;"6.3""";1080x2340 pixels;4/6 GB RAM;Kirin 710;3340 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100;1, 3, 5, 7, 8, 28, 38, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps;;;2018, July 18;Available. Released 2018, July 27;157.6 x 75.2 x 7.6 mm (6.20 x 2.96 x 0.30 in);169 g (5.96 oz);Glass front, plastic back, plastic frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.3 inches, 97.4 cm(~82.2% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density);Android 8.1 (Oreo), upgradable to Android 9.0 (Pie), EMUI 9.0;microSDXC (uses shared SIM slot);16 MP, f/2.2, PDAF2 MP, (depth);Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE, EDR, aptX HD;GPS, GLONASS, BDS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3340 mAh, non-removable;Black, Pearl White, Iris Purple;About 220 EUR;Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53);64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM;LED flash, HDR, panorama;1080p@30fps;"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm2 MP, depth sensor";1080p@30fps;INE-LX1, INE-LX1r, INE-LX1, Sydney 6353, INE-LX2r, INE-AL00, INE-TL00;;Kirin 710 (12 nm);Mali-G51 MP4;HDR;;eMMC 5.1;;;;;;;;;;
https://www.gsmarena.com/huawei_nova_3-9267.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-nova3.jpg;Huawei nova 3;Released 2018, August;166g, 7.3mm thickness;Android 8.1, up to Android 9.0, EMUI 9.1;64GB/128GB storage, microSDXC;262;1.7%;4,047,856 hits;"6.3""";1080x2340 pixels;4/6 GB RAM;Kirin 970;3750 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM only);HSDPA 850 / 900 / 1900 / 2100 - PAR-LX1M, PAR-LX1, PAR-TL20;1, 3, 5, 7, 8, 20 - PAR-LX1M, PAR-LX1;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat16 1024/150 Mbps;;;2018, July;Available. Released 2018, August;157 x 73.7 x 7.3 mm (6.18 x 2.90 x 0.29 in);166 g (5.86 oz);Glass front, glass back, aluminum frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.3 inches, 97.4 cm(~84.2% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density);Android 8.1 (Oreo), upgradable to Android 9.0 (Pie), EMUI 9.1;microSDXC (uses shared SIM slot);16 MP, 27mm (wide), f/1.8, PDAF24 MP B/W, 27mm (wide), f/1.8, PDAF;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE, EDR, aptX HD;GPS, GLONASS, BDS;Yes (PAR-LX1 model only);No;USB Type-C 2.0;Infrared Face ID, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Po 3750 mAh, non-removable;Iris Purple, Airy blue, Primrose Gold, Red, Black;About 350 EUR;Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53);64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM;LED flash, HDR, panorama;4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS);"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm2 MP, depth sensor";1080p@30fps;PAR-AL00, PAR-LX1M, PAR-LX1, PAR-LX9, PAR-TL20, PAR-TL00;;Kirin 970 (10 nm);Mali-G72 MP12;HDR;;;;;;;;;;;;
https://www.gsmarena.com/huawei_watch_2_2018-9199.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-watch-2-2018-.jpg;Huawei Watch 2 2018;Released 2018, May;57g, 12.6mm thickness;Android Wear OS 2.1;4GB 768MB RAM storage, no card slot;20;N/A;260,191 hits;"1.2""";390x390 pixels;768 MB RAM;Snapdragon Wear 2100;420 mAh Li-Ion;GSM 900 / 1800;HSDPA 900 / 1900 / 2100;1, 3, 7, 8, 39, 41;HSPA, LTE;;;2018, May;Available. Released 2018, May;48.9 x 45 x 12.6 mm (1.93 x 1.77 x 0.50 in);57 g (2.01 oz);;Nano-SIM and eSIM;IP68 dust/water resistant (up to 1.5m for 30 min)Compatible with standard 20mm straps;OLED;1.2 inches;390 x 390 pixels (~326 ppi density);Android Wear OS 2.1;No;No;Wi-Fi 802.11 b/g/n;4.1, LE, EDR;GPS, GLONASS;Yes;No;No;Accelerometer, gyro, heart rate, barometer, compass;Li-Ion 420 mAh, non-removable;Dynamic Orange, Carbon Black, Concrete Grey;About 270 EUR;Quad-core 1.1 GHz Cortex-A7;4GB 768MB RAM;;;;;;;Qualcomm MSM8909W Snapdragon Wear 2100;Adreno 304;;Corning Gorilla Glass (unspecified version);eMMC 4.5;;MP3 playerPhoto viewerVoice dial/commands;;;;;;;;
https://www.gsmarena.com/huawei_y5_prime_(2018)-9209.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-y5-prime-2018-.jpg;Huawei Y5 Prime (2018);Released 2018, June;142g, 8.3mm thickness;Android 8.1, EMUI 8;16GB/32GB storage, microSDXC;30;2.5%;2,744,895 hits;"5.45""";720x1440 pixels;1/2 GB RAM;MT6739;3020 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;;2018, May;Available. Released 2018, June;146.5 x 70.9 x 8.3 mm (5.77 x 2.79 x 0.33 in);142 g (5.01 oz);Glass front, plastic back, plastic frame;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);;LCD;5.45 inches, 76.7 cm(~73.8% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~295 ppi density);Android 8.1 (Oreo), EMUI 8;microSDXC (dedicated slot);13 MP, f/2.0, AF;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;v4.2, A2DP, LE;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 3020 mAh, non-removable;Black, Gold, Blue;About 100 EUR;Quad-core 1.5 GHz Cortex-A53;16GB 1GB RAM, 16GB 2GB RAM, 32GB 2GB RAM;LED flash, HDR, panorama;1080p@30fps;5 MP;1080p@30fps;DRA-LX2, DUA-LX2, DRA-L01, DUA-L21, DRA-L21, DRA-LX3, DRA-AL00, DRA-TL00, ATU-AL10;;Mediatek MT6739 (28 nm);PowerVR GE8100;LED flash;;eMMC 5.1;;;;;;;;;;
https://www.gsmarena.com/huawei_y3_(2018)-9196.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-y3-2018.jpg;Huawei Y3 (2018);Released 2018, May;175g, 9.5mm thickness;Android 8.0 Oreo;8GB storage, microSDXC;10;0.3%;710,377 hits;"5.0""";480x854 pixels;1 GB RAM;MT6737M;2280 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20;HSPA, LTE;;;2018, May;Available. Released 2018, May;145.1 x 73.7 x 9.5 mm (5.71 x 2.90 x 0.37 in);175 g (6.17 oz);Glass front, plastic back, plastic frame;Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by);;IPS LCD;5.0 inches, 68.9 cm(~64.4% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 8.0 Oreo (Go edition);microSDXC (dedicated slot);8 MP, f/2.0, AF;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2280 mAh, non-removable;Gold, White, Gray;About 90 EUR;Quad-core 1.1 GHz Cortex-A53;8GB 1GB RAM;LED flash;720p@30fps;2 MP;;CAG-L02, CAG-L22, CAG-L23, CAG-L03;;Mediatek MT6737M (28 nm);Mali-T720MP2;;;eMMC 5.0;;;;;;;;;;
https://www.gsmarena.com/huawei_y6_prime_(2018)-9502.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-y6-prime-2018.jpg;Huawei Y6 Prime (2018);Released 2018, May;150g, 7.8mm thickness;Android 8.0, EMUI 8;16GB/32GB storage, microSDXC;12;1.4%;522,059 hits;"5.7""";720x1440 pixels;2/3 GB RAM;Snapdragon 425;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;;2018, April;Available. Released 2018, May;152.4 x 73 x 7.8 mm (6.00 x 2.87 x 0.31 in);150 g (5.29 oz);;Dual SIM (Nano-SIM, dual stand-by);;S-IPS LCD;5.7 inches, 83.8 cm(~75.4% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~282 ppi density);Android 8.0 (Oreo), EMUI 8;microSDXC (dedicated slot);13 MP, PDAF;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;v4.2, A2DP, LE;GPS, GLONASS;Yes (ATU-L11 only);FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Black, Gold, Blue;About 140 EUR;Quad-core 1.4 GHz Cortex-A53;16GB 2GB RAM, 32GB 3GB RAM;LED flash, HDR, panorama;1080p@30fps;8 MP;1080p@30fps;ATU-L31, ATU-L42;;Qualcomm MSM8917 Snapdragon 425 (28 nm);Adreno 308;LED flash;;eMMC 5.1;;;;;;;;;;
https://www.gsmarena.com/huawei_y6_(2018)-9162.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-y6-2018.jpg;Huawei Y6 (2018);Released 2018, May;150g, 7.8mm thickness;Android 8.0, EMUI 8;16GB storage, microSDXC;60;1.9%;3,193,453 hits;"5.7""";720x1440 pixels;2/3 GB RAM;Snapdragon 425;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;;2018, April;Available. Released 2018, May;152.4 x 73 x 7.8 mm (6.00 x 2.87 x 0.31 in);150 g (5.29 oz);;Dual SIM (Nano-SIM, dual stand-by);;S-IPS LCD;5.7 inches, 83.8 cm(~75.4% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~282 ppi density);Android 8.0 (Oreo), EMUI 8;microSDXC (dedicated slot);13 MP, PDAF;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;v4.2, A2DP, LE;GPS, GLONASS;Yes (ATU-L11 only);FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Black, Gold, Blue;About 150 EUR;Quad-core 1.4 GHz Cortex-A53;16GB 2GB RAM, 16GB 3GB RAM;LED flash, HDR, panorama;1080p@30fps;5 MP;720p@30fps;ATU-L11, ATU-LX3, ATU-L21, ATU-L22;;Qualcomm MSM8917 Snapdragon 425 (28 nm);Adreno 308;LED flash;;eMMC 5.1;;;;;;;;;;
https://www.gsmarena.com/huawei_mate_rs_porsche_design-9141.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-rs-porsche-design-1.jpg;Huawei Mate RS Porsche Design;Released 2018, April;183g, 8.5mm thickness;Android 8.1, EMUI 9.1;256GB/512GB storage, no card slot;264;0.2%;1,093,161 hits;"6.0""";1440x2880 pixels;6 GB RAM;Kirin 970;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat18 1200/150 Mbps;;;2018, March;Available. Released 2018, April;152.9 x 72.5 x 8.5 mm (6.02 x 2.85 x 0.33 in);183 g (6.46 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);IP67 dust/water resistant (up to 1m for 30 min);OLED;6.0 inches, 92.6 cm(~83.5% screen-to-body ratio);1440 x 2880 pixels, 18:9 ratio (~538 ppi density);Android 8.1 (Oreo), EMUI 9.1;No;"40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF, Laser AF, OIS8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom20 MP B/W, f/1.6, 27mm (wide), 1/2.7"", AF";Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE, EDR, aptX HD;GPS, GLONASS, GALILEO;Yes;No;USB Type-C 3.1;Fingerprints (rear-mounted and under display, optical), accelerometer, gyro, proximity, compass, barometer;Li-Po 4000 mAh, non-removable;Black, Red;About 1300 EUR;Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53);256GB 6GB RAM, 512GB 6GB RAM;Leica optics, dual-LED dual-tone flash, HDR, panorama;4K@30fps, 1080p, 720p@960fps;"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm, AF";1080p@30fps;NEO-L29, NEO-AL00;;Kirin 970 (10 nm);Mali-G72 MP12;;;UFS 2.1;32-bit/384kHz audio;;;;;;;;;
https://www.gsmarena.com/huawei_p20_pro-9106.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-p20-pro-.jpg;Huawei P20 Pro;Released 2018, April 06;180g, 7.8mm thickness;Android 8.1, up to Android 10, EMUI 12;64GB/128GB/256GB storage, no card slot;1081;6.7%;11,657,708 hits;"6.1""";1080x2240 pixels;6/8 GB RAM;Kirin 970;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat16 1024/150 Mbps;;;2018, March 27;Available. Released 2018, April 06;155 x 73.9 x 7.8 mm (6.10 x 2.91 x 0.31 in);180 g (6.35 oz);Glass front (Gorilla Glass 5), glass back, aluminum frame;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);IP67 dust/water resistant (up to 1m for 30 min);OLED;6.1 inches, 93.9 cm(~82.0% screen-to-body ratio);1080 x 2240 pixels, 18.7:9 ratio (~408 ppi density);Android 8.1 (Oreo), upgradable to Android 10, EMUI 12;No;"40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF, Laser AF, OIS8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom20 MP B/W, f/1.6, 27mm (wide), 1/2.7""";Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE, EDR, aptX HD;GPS, GLONASS, GALILEO;Yes;No;USB Type-C 3.1;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, color spectrum;Li-Po 4000 mAh, non-removable;Black, Gold;About 410 EUR;Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53);64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 6GB RAM, 256GB 8GB RAM;Leica optics, LED flash, HDR, panorama;4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps;"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm";1080p@30fps;CLT-L29C, CLT-L29, CLT-L09C, CLT-L09, CLT-AL00, CLT-AL01, CLT-TL01, CLT-AL00L, CLT-L04, HW-01K, CLT-L0J;;Kirin 970 (10 nm);Mali-G72 MP12;Leica optics;Corning Gorilla Glass 5;UFS 2.1;32-bit/384kHz audio;;AnTuTu: 209884 (v7)GeekBench: 6679 (v4.4)GFXBench: 21fps (ES 3.1 onscreen);;;;;;;
https://www.gsmarena.com/huawei_p20-9107.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-p20-.jpg;Huawei P20;Released 2018, April 06;165g, 7.7mm thickness;Android 8.1, up to Android 9.0, EMUI 9.1;64GB/128GB storage, no card slot;308;3.5%;5,799,696 hits;"5.8""";1080x2240 pixels;4/6 GB RAM;Kirin 970;3400 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20;HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat16 1024/150 Mbps;;;2018, March 27;Available. Released 2018, April 06;149.1 x 70.8 x 7.7 mm (5.87 x 2.79 x 0.30 in);165 g (5.82 oz);Glass front, glass back, aluminum frame;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);Water-repellent coating;IPS LCD;5.8 inches, 84.9 cm(~80.4% screen-to-body ratio);1080 x 2240 pixels, 18.7:9 ratio (~429 ppi density);Android 8.1 (Oreo), upgradable to Android 9.0 (Pie), EMUI 9.1;No;"12 MP, f/1.8, 27mm (wide), 1/2.3"", 1.55µm, PDAF, Laser AF, OIS20 MP B/W, f/1.6, 27mm (wide), 1/2.7"", PDAF";Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE, EDR, aptX HD;GPS, GLONASS, GALILEO;Yes;No;USB Type-C 3.1;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, color spectrum;Li-Po 3400 mAh, non-removable;Twilight, Black, Midnight Blue, Pink Gold;About 330 EUR;Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53);64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM;Leica optics, LED flash, HDR, panorama;4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS), 720p@960fps;"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm";1080p@30fps;EML-L29C, EML-L09C, EML-AL00 EML-TL00, EML-L29, EML-L09, EML-AL00, EML-TL00;;Kirin 970 (10 nm);Mali-G72 MP12;;;UFS 2.1;32-bit/384kHz audio;;AnTuTu: 207016 (v7)GeekBench: 6739 (v4.4)GFXBench: 23fps (ES 3.1 onscreen);;;;;;;
https://www.gsmarena.com/huawei_p20_lite-9098.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-p20-lite-.jpg;Huawei P20 lite;Released 2018, March 26;145g, 7.4mm thickness;Android 8.0, up to Android 9.0, EMUI 9.0;32GB/64GB/128GB storage, microSDXC;426;5.0%;10,744,424 hits;"5.84""";1080x2280 pixels;3/4 GB RAM;Kirin 659;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;;;2018, March 20;Available. Released 2018, March 26;148.6 x 71.2 x 7.4 mm (5.85 x 2.80 x 0.29 in);145 g (5.11 oz);Glass front, glass back, aluminum frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;5.84 inches, 85.1 cm(~80.5% screen-to-body ratio);1080 x 2280 pixels, 19:9 ratio (~432 ppi density);Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), EMUI 9.0;microSDXC (uses shared SIM slot);"16 MP, f/2.2, 1/3.1"", 1.0µm, PDAF2 MP, (depth)";Wi-Fi 802.11 b/g/n (LX2/LX3) or a/b/g/n/ac (LX1/LX2J), Wi-Fi Direct;4.2, A2DP, LE, EDR, aptX HD;GPS, GLONASS, BDS;Yes (LX1 only);FM radio;USB Type-C 2.0, OTG;Fingerprint (rear-mounted), accelerometer, gyro (except LX2, AL00), proximity, compass;Li-Po 3000 mAh, non-removable;Klein Blue, Sakura Pink, Midnight Black;About 240 EUR;Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53);32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM;LED flash, HDR, panorama;1080p@30fps;"16 MP, f/2.0, 28mm (wide), 1/2.8"", 1.12µm24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm (AL00 for India; TL00 for China)";1080p@30fps;NE-TL00, ANE-LX1, ANE-LX2, ANE-LX3, ANE-LX2J, ANE-AL00, ANE-L23, ANE-L22, ANE-L21, HWV32, ANE-TL00, ANY-LX2;;Kirin 659 (16 nm);Mali-T830 MP2;;;eMMC 5.1;;;AnTuTu: 87431 (v7)GeekBench: 3756 (v4.4)GFXBench: 2.8fps (ES 3.1 onscreen);;;;;;;
https://www.gsmarena.com/huawei_y7_pro_(2018)-9188.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-y7-pro-2018-.jpg;Huawei Y7 Pro (2018);Released 2018, April;155g, 7.8mm thickness;Android 8.0, EMUI 8;32GB storage, microSDXC;21;0.8%;917,389 hits;"5.99""";720x1440 pixels;3 GB RAM;Snapdragon 430;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20;HSPA, LTE;;;2018, March;Available. Released 2018, April;158.3 x 76.7 x 7.8 mm (6.23 x 3.02 x 0.31 in);155 g (5.47 oz);;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;5.99 inches, 92.6 cm(~76.3% screen-to-body ratio);720 x 1440 pixels, 18:9 ratio (~269 ppi density);Android 8.0 (Oreo), EMUI 8;microSDXC (dedicated slot);13 MP, f/2.2, PDAF2 MP, (depth);Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 3000 mAh, non-removable;Black, Gold, Blue;About 150 EUR;Octa-core 1.4 GHz Cortex-A53;32GB 3GB RAM;LED flash, HDR, panorama;1080p@30fps;8 MP, f/2.0;1080p@30fps;;;Qualcomm MSM8937 Snapdragon 430 (28 nm);Adreno 505;LED flash;;eMMC 5.1;;;;;;;;;;
