Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2features;cam2video;optionalother;wlan;bluetooth;gps;nfc;radio;usb;sensors;featuresother;batdescription1;colors;models;price;displayprotection;tbench;batlife;gprstext;edge;displayother;sar-eu;sar-us;batstandby1;battalktime1
https://www.gsmarena.com/honor_play_3-9829.php;https://fdn2.gsmarena.com/vv/bigpic/honor-play-3.jpg;Honor Play 3;Released 2019, September;176g, 8.1mm thickness;Android 9.0, EMUI 9.1;64GB/128GB storage, microSDXC;35;0.1%;314,653 hits;"6.39""";720x1560 pixels;4/6 GB RAM;Kirin 710F;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 34, 38, 39, 40, 41;;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps;2019, September;Available. Released 2019, September;159.8 x 76.1 x 8.1 mm (6.29 x 3.00 x 0.32 in);176 g (6.21 oz);Glass front, plastic back, plastic frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);IP5X (dust), IPX4 (water) resistance;IPS LCD;6.39 inches, 100.2 cm(~82.4% screen-to-body ratio);720 x 1560 pixels, 19.5:9 ratio (~269 ppi density);Android 9.0 (Pie), EMUI 9.1;Kirin 710F (12 nm);Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53);Mali-G51 MP4;microSDXC (uses shared SIM slot);64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM;;"48 MP, f/1.8, 27mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.4, 13mm (ultrawide), 1/4.0"", 1.12µm2 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30fps;8 MP, f/2.0;HDR;1080p@30fps;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, BDS;No;FM radio;microUSB 2.0, OTG;Accelerometer, proximity, compass;;Li-Po 4000 mAh, non-removable;Magic Night Black, Aurora Blue, Charm Red;ASK-AL00x;About 130 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_20s-9832.php;https://fdn2.gsmarena.com/vv/bigpic/honor-20s.jpg;Honor 20S;Released 2019, October;172g, 7.9mm thickness;Android 9.0, Magic 2.1;128GB storage, no card slot;31;0.1%;247,585 hits;"6.26""";1080x2340 pixels;6/8 GB RAM;Kirin 810;3750 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 2100;1, 3, 4, 5, 8, 19, 34, 38, 39, 40, 41;;HSPA, LTE-A;2019, September;Available. Released 2019, October;154.3 x 74 x 7.9 mm (6.07 x 2.91 x 0.31 in);172 g (6.07 oz);Glass front, glass back, aluminum frame;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.26 inches, 96.2 cm(~84.2% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~412 ppi density);Android 9.0 (Pie), Magic 2.1;Kirin 810 (7 nm);Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55);Mali-G52 MP6;No;128GB 6GB RAM, 128GB 8GB RAM;;"48 MP, f/1.8, 28mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.4, 13mm (ultrawide)2 MP, f/2.4, (macro)";LED flash, HDR, panorama;1080p@30fps;"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm";HDR;1080p@30fps;32-bit/192kHz audio;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, aptX HD, LE;GPS, GLONASS, BDS, GALILEO, QZSS;No;No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 3750 mAh, non-removable;Black, Blue, White;YAL-AL50;About 250 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_9x_pro-9772.php;https://fdn2.gsmarena.com/vv/bigpic/honor-9x-pro.jpg;Honor 9X Pro;Released 2019, August 09;202g, 8.8mm thickness;Android 9.0, up to 10, EMUI 9.1;128GB/256GB storage, microSDXC;154;0.4%;1,134,153 hits;"6.59""";1080x2340 pixels;6/8 GB RAM;Kirin 810;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100;1, 3, 7, 8, 20, 38, 40, 41 - International;;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/50 Mbps;2019, July 23;Available. Released 2019, August 09;163.5 x 77.3 x 8.8 mm (6.44 x 3.04 x 0.35 in);202 g (7.13 oz);Glass front, glass back, aluminum frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.59 inches, 106.6 cm(~84.3% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~391 ppi density);Android 9.0 (Pie), upgradable to Android 10, EMUI 9.1, no Google Play Services;Kirin 810 (7 nm);Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55);Mali-G52 MP6;microSDXC (uses shared SIM slot);128GB 8GB RAM, 256GB 6GB RAM, 256GB 8GB RAM;;"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.4, 120˚ (ultrawide)2 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30fps, gyro-EIS;"Motorized pop-up 16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm";;1080p@60fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE (International)5.0, A2DP, LE (China);GPS, GLONASS, BDS;No;FM radio;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 4000 mAh, non-removable;Midnight Black, Phantom Purple;HLK-AL10, HLK-TL10, HLK-L41, HLK-L42;About 230 EUR;;AnTuTu: 312668 (v8)GeekBench: 7836 (v4.4), 1911 (v5.1)GFXBench: 18fps (ES 3.1 onscreen);;;;;;;;
https://www.gsmarena.com/honor_9x_(china)-9771.php;https://fdn2.gsmarena.com/vv/bigpic/honor-9x-global.jpg;Honor 9X (China);Released 2019, July;206g, 8.8mm thickness;Android 9.0, EMUI 9.1;64GB/128GB storage, microSDXC;110;0.1%;646,846 hits;"6.59""";1080x2340 pixels;4-8 GB RAM;Kirin 810;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20;;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/50 Mbps;2019, July;Available. Released 2019, July;163.1 x 77.2 x 8.8 mm (6.42 x 3.04 x 0.35 in);206 g (7.27 oz);;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.59 inches, 106.6 cm(~84.7% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~391 ppi density);Android 9.0 (Pie), EMUI 9.1;Kirin 810 (7 nm);Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55);Mali-G52 MP6;microSDXC (uses shared SIM slot);64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM;;"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF2 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30fps;"Motorized pop-up 16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm";;1080p@60fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, BDS;No;FM radio;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 4000 mAh, non-removable;Magic Night Black, Charm Sea Blue, Charm Red, Icelandic White;HLK-AL00, HLK-TL00;About 180 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_8s-9664.php;https://fdn2.gsmarena.com/vv/bigpic/honor-8s-.jpg;Honor 8S;Released 2019, April;146g, 8.5mm thickness;Android 9.0, EMUI 9;32GB/64GB storage, microSDXC;30;0.2%;637,561 hits;"5.71""";720x1520 pixels;2/3 GB RAM;Helio A22;3020 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only);HSDPA 850 / 900 / 2100;1, 3, 5, 7, 8, 20;;HSPA, LTE-A;2019, April;Available. Released 2019, April;147.1 x 70.8 x 8.5 mm (5.79 x 2.79 x 0.33 in);146 g (5.15 oz);Glass front, plastic back, plastic frame;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;5.71 inches, 81.4 cm(~78.1% screen-to-body ratio);720 x 1520 pixels, 19:9 ratio (~295 ppi density);Android 9.0 (Pie), EMUI 9;Mediatek MT6761 Helio A22 (12 nm);Quad-core 2.0 GHz Cortex-A53;PowerVR GE8320;microSDXC (dedicated slot);32GB 2GB RAM, 64GB 3GB RAM;eMMC 5.1;13 MP, f/1.8, PDAF;LED flash, HDR, panorama;1080p@30fps;5 MP, f/2.2;;;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, BDS;No;FM radio;microUSB 2.0;Accelerometer, proximity;;Li-Po 3020 mAh, non-removable;Black, Gold, Blue;KSE-LX9, KSA-LX9, KSA-LX2, KSA-LX3, KSA-AL00, KSA-AL10;About 120 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_pad_5_10_1-9740.php;https://fdn2.gsmarena.com/vv/bigpic/honor5-10-ags2-al00hn.jpg;Honor Pad 5 10.1;Released 2019, July;7.8mm thickness;Android 8.0, EMUI 8;32GB/64GB storage, microSDXC;6;N/A;94,174 hits;"10.1""";1920x1200 pixels;3/4 GB RAM;Kirin 659;5100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 2100;LTE (unspecified);;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2019, June;Available. Released 2019, July;243 x 164 x 7.8 mm (9.57 x 6.46 x 0.31 in);-;Glass front, aluminum back, aluminum frame;Nano-SIM;;IPS LCD;10.1 inches, 295.8 cm(~74.2% screen-to-body ratio);1920 x 1200 pixels, 16:10 ratio (~224 ppi density);Android 8.0 (Oreo), EMUI 8;Kirin 659 (16 nm);Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53);Mali-T830 MP2;microSDXC (dedicated slot);32GB 3GB RAM, 64GB 4GB RAM;eMMC 5.1;5 MP, f/2.4, AF;;1080p@30fps;2 MP, f/2.4;;;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE;GPS (LTE model), GLONASS, BDS;No;No;microUSB 2.0;Accelerometer;;Li-Po 5100 mAh, non-removable;Glacial Blue;AGS2-AL00HN;About 250 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_pad_5_8-9741.php;https://fdn2.gsmarena.com/vv/bigpic/honor5-8-jdn2-al00hn.jpg;Honor Pad 5 8;Released 2019, July;8.2mm thickness;Android 9.0, Magic 2.0;32GB/64GB storage, microSDXC;10;N/A;122,108 hits;"8.0""";1920x1200 pixels;3/4 GB RAM;Kirin 710;5100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 2100;LTE (unspecified);;HSPA, LTE-A;2019, June;Available. Released 2019, July;204.2 x 122.2 x 8.2 mm (8.04 x 4.81 x 0.32 in);-;;Nano-SIM;;IPS LCD;8.0 inches, 185.6 cm(~74.4% screen-to-body ratio);1920 x 1200 pixels, 16:10 ratio (~283 ppi density);Android 9.0 (Pie), Magic 2.0;Kirin 710 (12 nm);Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53);Mali-G51 MP4;microSDXC (dedicated slot);32GB 3GB RAM, 64GB 4GB RAM;;8 MP, AF;;1080p@30fps;8 MP;;;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS;No;No;microUSB 2.0;Accelerometer, proximity;;Li-Po 5100 mAh, non-removable;Champagne Gold, Dark Gray, Glacial Blue;JDN2-AL00HN;About 200 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_20_pro-9710.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-20-pro-r.jpg;Honor 20 Pro;Released 2019, July;182g, 8.4mm thickness;Android 9.0, Magic 2.1;128GB/256GB storage, no card slot;235;0.5%;1,679,207 hits;"6.26""";1080x2340 pixels;8 GB RAM;Kirin 980;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41;;HSPA, LTE-A;2019, May;Available. Released 2019, July;154.6 x 74 x 8.4 mm (6.09 x 2.91 x 0.33 in);182 g (6.42 oz);Glass front, glass back, aluminum frame;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.26 inches, 96.2 cm(~84.1% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~412 ppi density);Android 9.0 (Pie), Magic 2.1;Kirin 980 (7 nm);Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55);Mali-G76 MP10;No;128GB 8GB RAM, 256GB 8GB RAM;UFS 2.1;"48 MP, f/1.4, 28mm (wide), 1/2.0"", 0.8µm, PDAF, Laser AF, OIS8 MP, f/2.4, 80mm (telephoto), 1/4.4"", PDAF, OIS, 3x optical zoom16 MP, f/2.2, 13mm (ultrawide), 1/3.1""2 MP, f/2.4, (macro)";LED flash, HDR, panorama;"4K@30fps, 1080p@30/60fps; gyro-EIS";"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm";HDR;1080p@30fps, gyro-EIS;32-bit/192kHz audio;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, aptX HD, LE;GPS, GLONASS, BDS, GALILEO, QZSS;Yes (market/region dependent);No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 4000 mAh, non-removable;Phantom Blue, Phantom Black, Icelandic Illusion;YAL-AL10, YAL-L41;About 470 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_20-9615.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-20.jpg;Honor 20;Released 2019, June;174g, 7.9mm thickness;Android 9.0, up to Android 10, Magic UI 4.0;128GB storage, no card slot;126;0.5%;1,412,589 hits;"6.26""";1080x2340 pixels;6/8 GB RAM;Kirin 980;3750 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41;;HSPA, LTE-A;2019, May;Available. Released 2019, June;154.3 x 74 x 7.9 mm (6.07 x 2.91 x 0.31 in);174 g (6.14 oz);Glass front, glass back, aluminum frame;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.26 inches, 96.2 cm(~84.2% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~412 ppi density);Android 9.0 (Pie), upgradable to Android 10, Magic UI 4.0;Kirin 980 (7 nm);Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55);Mali-G76 MP10;No;128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM;UFS 2.1;"48 MP, f/1.8, 28mm (wide), 1/2.0"", 0.8µm, PDAF16 MP, f/2.2, 13mm (ultrawide), 1/3.1""2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)";LED flash, HDR, panorama;"4K@30fps, 1080p@30/60fps; gyro-EIS";"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm";HDR;1080p@30fps, gyro-EIS;32-bit/192kHz audio;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, aptX HD, LE;GPS, GLONASS, BDS, GALILEO, QZSS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 3750 mAh, non-removable;Midnight Black, Sapphire Blue, Icelandic white, Phantom Blue;YAL-L21, YAL-AL00, YAL-TL00;About 400 EUR;;Basemark X: 44871;;;;;;;;
https://www.gsmarena.com/honor_20_lite-9641.php;https://fdn2.gsmarena.com/vv/bigpic/honor-20-lite.jpg;Honor 20 lite;Released 2019, April;164g, 8mm thickness;Android 9.0, EMUI 9;64GB/128GB storage, microSDXC;60;0.4%;1,150,009 hits;"6.21""";1080x2340 pixels;4-8 GB RAM;Kirin 710;3400 mAh Li-Po;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2 (Dual SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2019, April;Available. Released 2019, April;154.8 x 73.6 x 8 mm (6.09 x 2.90 x 0.31 in);164 g (5.78 oz);Glass front, plastic back, plastic frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.21 inches, 94.7 cm(~83.1% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density);Android 9.0 (Pie), EMUI 9;Kirin 710 (12 nm);Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53);Mali-G51 MP4;microSDXC (uses shared SIM slot);64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM;eMMC 5.1;24 MP, f/1.8, PDAF8 MP, f/2.4, 120˚(ultrawide)2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30/60fps;"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm";HDR;1080p@30fps;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS, BDS;Yes;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity, compass;;Li-Po 3400 mAh, non-removable;Phantom Blue, Phantom Red, Magic Night Black;HRY-LX1T;About 190 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_20i-9663.php;https://fdn2.gsmarena.com/vv/bigpic/honor-20i.jpg;Honor 20i;Released 2019, April;164g, 8mm thickness;Android 9.0, EMUI 9.1;64GB/128GB/256GB storage, microSDXC;25;0.1%;553,032 hits;"6.21""";1080x2340 pixels;4/6 GB RAM;Kirin 710;3400 mAh Li-Po;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 2100;1, 3, 5, 8, 34, 38, 39, 40, 41;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2019, April;Available. Released 2019, April;154.8 x 73.6 x 8 mm (6.09 x 2.90 x 0.31 in);164 g (5.78 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.21 inches, 94.7 cm(~83.1% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density);Android 9.0 (Pie), EMUI 9.1;Kirin 710 (12 nm);Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53);Mali-G51 MP4;microSDXC (uses shared SIM slot);64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 256GB 6GB RAM;;24 MP, f/1.8, PDAF8 MP, f/2.4, 13mm (ultrawide)2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30/60fps;"32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm";HDR;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE, aptX HD;GPS, GLONASS, BDS;No;FM radio;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity, compass;;Li-Po 3400 mAh, non-removable;Gradient Blue, Gradient red, Magic Night Black;HRY-TL00T, HRY-AL00TA, HRY-AL00Ta, HRY-AL00T;About 210 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_8a_pro-9662.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-8a-pro.jpg;Honor 8A Pro;Released 2019, April;150g, 8mm thickness;Android 9.0, EMUI 9;32GB/64GB storage, microSDXC;21;0.1%;340,373 hits;"6.09""";720x1560 pixels;2/3 GB RAM;Helio P35;3020 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20, 38, 40, 41;;HSPA 42.2/5.76 Mbps, LTE-A Cat4 150/50 Mbps;2019, April;Available. Released 2019, April;156.3 x 73.5 x 8 mm (6.15 x 2.89 x 0.31 in);150 g (5.29 oz);;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.09 inches, 91.0 cm(~79.2% screen-to-body ratio);720 x 1560 pixels, 19.5:9 ratio (~282 ppi density);Android 9.0 (Pie), EMUI 9;Mediatek MT6765 Helio P35 (12nm);Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53);PowerVR GE8320;microSDXC (dedicated slot);32GB 2GB RAM, 32GB 3GB RAM, 64GB 3GB RAM;eMMC 5.1;13 MP, f/1.8, PDAF;LED flash, HDR, panorama;1080p@30fps;8 MP, f/2.0;HDR;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE;GPS, GLONASS, BDS;No;FM radio;microUSB 2.0;Fingerprint (rear-mounted), accelerometer, proximity;;Li-Po 3020 mAh, non-removable;Black, Blue, Red, Gold;JAT-L41, JAT-LX1, JAT-LX3;About 200 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_tab_5-9619.php;https://fdn2.gsmarena.com/vv/bigpic/honor-tab-5.jpg;Honor Tab 5;Released 2019, March;310g, 8.2mm thickness;Android 9.0, Magic 2;32GB/64GB/128GB storage, microSDXC;14;N/A;144,901 hits;"8.0""";1920x1200 pixels;3/4 GB RAM;Kirin 710;5100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 20;;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2019, March;Available. Released 2019, March;204.2 x 122.2 x 8.2 mm (8.04 x 4.81 x 0.32 in);310 g (10.93 oz);;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;8.0 inches, 185.6 cm(~74.4% screen-to-body ratio);1920 x 1200 pixels, 16:10 ratio (~283 ppi density);Android 9.0 (Pie), Magic 2;Kirin 710 (12 nm);Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53);Mali-G51 MP4;microSDXC;32GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM;;8 MP, f/2.0, AF;HDR;1080p@30fps;8 MP, f/2.0;;;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE;GPS (LTE model), GLONASS, BDS;No;No;microUSB 2.0;Accelerometer;;Li-Po 5100 mAh, non-removable;Silver, Blue;JDN2-W09HN, JDN2-W09;About 200 EUR;Scratch-resistant glass;;;;;;;;;
https://www.gsmarena.com/honor_view_20-9468.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-view-20-ofic.jpg;Honor View 20;Released 2018, December;180g, 8.1mm thickness;Android 9.0, up to Android 10, Magic UI 4.0;128GB/256GB storage, no card slot;343;0.9%;2,649,737 hits;"6.4""";1080x2310 pixels;6/8 GB RAM;Kirin 980;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 6, 7, 8, 19, 20, 28, 38, 40, 41;;HSPA, LTE-A;2018, December;Available. Released 2018, December;156.9 x 75.4 x 8.1 mm (6.18 x 2.97 x 0.32 in);180 g (6.35 oz);Glass front, glass back, aluminum frame;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.4 inches, 101.4 cm(~85.7% screen-to-body ratio);1080 x 2310 pixels (~398 ppi density);Android 9.0 (Pie), upgradable to Android 10, Magic UI 4.0;Kirin 980 (7 nm);Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55);Mali-G76 MP10;No;128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM;UFS 2.1;"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAFTOF 3D, (depth)";Panorama, HDR, LED flash;4K@30fps, 1080p@30fps, 720p@960fps, (gyro-EIS);25 MP, f/2.0, 27mm;HDR;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, aptX HD, LE;GPS (L1+L5), GLONASS, BDS, GALILEO, QZSS;Yes;No;USB Type-C 3.1, OTG;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;;Li-Po 4000 mAh, non-removable;Saphire Blue, Phantom Blue, Phantom Red, Midnight Black;PCT-AL10, PCT-TL10, PCT-L29;About 330 EUR;Yes;AnTuTu: 275413 (v7)GeekBench: 9530 (v4.4)GFXBench: 28fps (ES 3.1 onscreen);;;;;;;;
