Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;gprstext;edge;year;status;dimensions;weight;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;speed;cam1features;net5g;build;displayprotection;displayother;cam2features;sar-us;tbench;batlife;optionalother;sar-eu;batstandby1;battalktime1;featuresother;batmusicplayback1
https://www.gsmarena.com/lg_vu_plus-3352.php;https://fdn2.gsmarena.com/vv/bigpic/lg-vu-plus.jpg;LG Vu Plus;Released 2010, June;111.9g, 15.2mm thickness;Feature phone;50MB storage, microSDHC slot;12;N/A;168,725 hits;"3.0""";240x400 pixels; ;;950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;;;;2010, May. Released 2010, June;Discontinued;109.4 x 53.3 x 15.2 mm (4.31 x 2.10 x 0.60 in);111.9 g (3.92 oz);Mini-SIM;;TFT resistive touchscreen, 256K colors;3.0 inches, 25.6 cm(~43.9% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);50MB;;3.15 MP, AF;Yes;No;;No;2.0, A2DP;GPS, A-GPS;;No;microUSB 2.0;;Removable Li-Ion 950 mAh battery;Black;;About 100 EUR;HSPA 7.2/0.384 Mbps;;;;;;;0.67 W/kg (head)     0.75 W/kg (body);;;;;Up to 288 h;Up to 3 h;MP3/WAV/eAAC+/WMA playerMP4/H.264 playerOrganizerVoice memo/dial/commandsPredictive text input;
https://www.gsmarena.com/lg_gt400_viewty_smile-3216.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gt400-ofic.jpg;LG GT400 Viewty Smile;Released 2010, May;98g, 11.8mm thickness;Feature phone;160MB storage, microSDHC slot;16;N/A;615,576 hits;"3.0""";240x400 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 1900 / 2100;;;;2010, April. Released 2010, May;Discontinued;107 x 54.5 x 11.8 mm (4.21 x 2.15 x 0.46 in);98 g (3.46 oz);Mini-SIM;;TFT, 256K colors;3.0 inches, 25.6 cm(~43.9% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);160MB;;5 MP, AF;320p@20fps;No;;No;2.1, A2DP;No;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer;Removable Li-Ion 1000 mAh battery;Black, White, Pink;;About 60 EUR;HSPA 3.6/0.384 Mbps;;;;;S-Class Touch UIHandwriting recognition;;0.52 W/kg (head)     0.27 W/kg (body);;;;;Up to 350 h;Up to 3 h 30 min;MP3/WMA/eAAC+ playerMP4/H.264/WMV playerOrganizerDocument viewer (DOC, XLS, PPT, PDF)Voice memoMusic recognition servicePredictive text input;
https://www.gsmarena.com/lg_su420_cafe-3274.php;https://fdn2.gsmarena.com/vv/bigpic/LG-SU420-Cafe.jpg;LG SU420 Cafe;Released 2010, April;12.9mm thickness;Feature phone;microSDHC slot;9;N/A;178,729 hits;"3.0""";480x800 pixels; ;;1250 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;TD-SCDMA;;Class 10;Class 10;2010, April. Released 2010, April;Discontinued;113.9 x 54.5 x 12.9 mm (4.48 x 2.15 x 0.51 in);-;Mini-SIM;;TFT, 256K colors;3.0 inches, 25.6 cm(~41.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~311 ppi density);;;;;microSDHC (dedicated slot);;;3.2 MP;Yes;1.3 MP;;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;;No;microUSB 2.0;Accelerometer;Removable Li-Ion 1250 mAh battery;Black, White, Pink;;;TD-SCDMA;;;;;S-Class Touch UI;;;;;;;;;TV Tuner (T-DMB v2.0)MP3/WMA/AAC playerDivX/MP4/H.263 playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Voice memoPredictive text input;
https://www.gsmarena.com/lg_optimus_z-3341.php;https://fdn2.gsmarena.com/vv/bigpic/lg-su950.jpg;LG Optimus Z;Released  2010, July;135g, 11mm thickness;Android 2.1, up to 2.2;microSDHC slot;14;N/A;488,943 hits;"3.5""";480x640 pixels; ;Snapdragon S1;1350 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;;;;2010, April. Released  2010, July;Discontinued;117.9 x 56.9 x 11 mm (4.64 x 2.24 x 0.43 in);135 g (4.76 oz);Mini-SIM;;TFT,  256K colors;3.5 inches, 37.9 cm(~56.5% screen-to-body ratio);480 x 640 pixels, 4:3 ratio (~229 ppi density);Android 2.1 (Eclair), upgradable to 2.2 (Froyo);Qualcomm QSD8250 Snapdragon S1;1.0 GHz Scorpion;Adreno 200;microSDHC (dedicated slot), 4 GB included;;;5 MP, AF;720p;No;;Wi-Fi 802.11 b/g, DLNA, hotspot (Android 2.2);2.1, A2DP;GPS, A-GPS;;No;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1350 mAh battery;Black, White, Pink;;;HSPA 7.2/0.384 Mbps;;;;Corning Gorilla Glass;;;;;;;;Up to 200 h;Up to 4 h 10 min;On-screen-phone functionDrag & Shake file sharingTV Tuner (T-DMB)HDMI portMP3/WMA/AAC playerDivX/MP4/H.263 playerOrganizerDocument viewerVoice memoPredictive text input;
https://www.gsmarena.com/lg_su920-3340.php;https://fdn2.gsmarena.com/vv/bigpic/lg-su920.jpg;LG SU920;Released 2010, July;97g, 11.7mm thickness;Feature phone;microSDHC slot;12;N/A;188,686 hits;"3.0""";240x400 pixels; ;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;TD-SCDMA;;Class 10;Class 10;2010, April. Released 2010, July;Discontinued;109.3 x 52.5 x 11.7 mm (4.30 x 2.07 x 0.46 in);97 g (3.42 oz);Mini-SIM;;TFT, 256K colors;3.0 inches, 25.6 cm(~44.6% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);;;3.2 MP, AF;Yes;No;;No;2.1, A2DP;No;;No;microUSB 2.0;Accelerometer;Removable Li-Ion 900 mAh battery;Black, White, Pink;;;TD-SCDMA;;;;;S-Class Touch UI;;;;;;;;;TV Tuner (T-DMB)MP3/WMA/AAC playerMP4/H.263 playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Voice memoPredictive text input;
https://www.gsmarena.com/lg_km570_cookie_gig-3221.php;https://fdn2.gsmarena.com/vv/bigpic/lg-cookie-music-ofic.jpg;LG KM570 Cookie Gig;Released 2010, May;87g, 11.9mm thickness;Feature phone;4GB storage, microSDHC slot;17;N/A;457,132 hits;"3.0""";240x400 pixels; ;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;;;2010, April. Released 2010, May;Discontinued;105.9 x 52.6 x 11.9 mm (4.17 x 2.07 x 0.47 in);87 g (3.07 oz);Mini-SIM;;TFT resistive touchscreen, 256K colors;3.0 inches, 25.6 cm(~46.0% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);4GB;;5 MP, AF;480p@30fps;No;;No;2.1, A2DP;No;;"Stereo FM radio, RDS; FM transmitter";2.0;Accelerometer, proximity;Removable Li-Ion 900 mAh battery;Silver, Black, Prism Violet, Blue;;About 60 EUR;HSPA 7.2/0.384 Mbps;;;;;;;0.72 W/kg (head)     0.33 W/kg (body);;;;;Up to 300 h;Up to 6 h 40 min;MP3/WMA/AAC playerMP4/H.263 playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Voice memoPredictive text input;
https://www.gsmarena.com/lg_optimus_q_lu2300-3257.php;https://fdn2.gsmarena.com/vv/bigpic/lg-lu2300-ofic.jpg;LG Optimus Q LU2300;Released 2010, May;157g, 14.3mm thickness;Android 2.1, up to 2.2;3GB storage, microSDHC slot;21;N/A;517,041 hits;"3.5""";480x800 pixels; ;Snapdragon S1;1500 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;;;;2010, April. Released 2010, May;Discontinued;118.8 x 57 x 14.3 mm (4.68 x 2.24 x 0.56 in);157 g (5.54 oz);Mini-SIM;;TFT;3.5 inches, 34.9 cm(~51.5% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~267 ppi density);Android 2.1 (Eclair), upgradable to 2.2 (Froyo);Qualcomm QSD8250 Snapdragon S1;1.0 GHz Scorpion;Adreno 200;microSDHC (dedicated slot);3GB;;5 MP, AF;Yes;No;;Wi-Fi 802.11 b/g, hotspot (Android 2.2);2.0, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Removable Li-Ion 1500 mAh battery;Black;;About 70 EUR;HSPA, EV-DO Rev. A 3.1 Mbps;;;;Corning Gorilla Glass;;;;;;;;Up to 200 h;Up to 4 h 10 min;TDMB TV tunerMP3/WAV/eAAC+/WMA playerMP4/DviX/Xvid/WMV/H.264 playerDocument viewerOrganizerPhoto/video editorVoice memo;
https://www.gsmarena.com/lg_gx500-3245.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gx500-new1.jpg;LG GX500;Released 2010, April;118g, 13mm thickness;Feature phone;40MB storage, microSDHC slot;12;N/A;836,136 hits;"3.0""";240x400 pixels; ;;1500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;Class 12;Class 12;2010, April. Released 2010, April;Discontinued;108.9 x 53.4 x 13 mm (4.29 x 2.10 x 0.51 in);118 g (4.16 oz);Dual SIM (Mini-SIM, dual stand-by);;TFT resistive touchscreen, 256K colors;3.0 inches, 25.6 cm(~44.1% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);40MB;;3.15 MP, AF;320p@15fps;No;;Wi-Fi 802.11b/g;2.1, A2DP;No;;Stereo FM radio, RDS, recording;microUSB 2.0;Accelerometer;Removable Li-Po 1500 mAh battery;Black;;About 110 EUR;;;;;;;;1.28 W/kg (head)     0.35 W/kg (body);;;;;Up to 400 h;Up to 9 h 30 min;MP3/WAV/eAAC+ playerMP4/H.263 playerOrganizerDocument viewerVoice memoPredictive text input;
https://www.gsmarena.com/lg_kh3900_joypop-3276.php;https://fdn2.gsmarena.com/vv/bigpic/lg-joypop.jpg;LG KH3900 Joypop;Released 2010, June;108g, 14.6mm thickness;Feature phone;190MB storage, microSDHC slot;13;N/A;194,245 hits;"2.8""";240x400 pixels; ;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;Class 10;Class 10;2010, April. Released 2010, June;Discontinued;108.5 x 52 x 14.6 mm (4.27 x 2.05 x 0.57 in);108 g (3.81 oz);Mini-SIM;;TFT, 256K colors;2.8 inches, 22.3 cm(~39.6% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);190MB;;2 MP;Yes;No;;Wi-Fi 802.11 b/g;2.0, A2DP;No;;No;2.0;;Removable Li-Ion 900 mAh battery;Hot pink, white;;;;;;;;external hidden OLED display;;;;;;;Up to 160 h;Up to 2 h 30 min;FMC compatibleMP3/WAV/eAAC+ playerMP4/H.263 playerOrganizerDocument viewerPredictive text input;
https://www.gsmarena.com/lg_gt950_arena-3076.php;https://fdn2.gsmarena.com/vv/bigpic/lg-arena-gt950-opera-tv.jpg;LG GT950 Arena;Released 2010, March;104.9g, 12.2mm thickness;Feature phone;150MB storage, microSDHC slot;13;N/A;373,572 hits;"3.0""";480x800 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;;;;2010, February. Released 2010, March;Discontinued;107.7 x 55.4 x 12.2 mm (4.24 x 2.18 x 0.48 in);104.9 g (4.94 oz);Mini-SIM;;TFT;3.0 inches, 25.6 cm(~42.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~311 ppi density);;;;;microSDHC (dedicated slot);150MB;;5 MP, AF;480p@30fps;No;;No;2.1, A2DP;GPS, A-GPS;;Streaming Radio;2.0;Accelerometer, proximity;Removable Li-Ion 1000 mAh battery;Silver Grey;;About 110 EUR;HSPA 7.2/0.384 Mbps;LED flash;;;Corning Gorilla Glass;S-Class Touch UI;;0.85 W/kg (head)     0.35 W/kg (body);;;;;Up to 240 h;Up to 3 h;AT&T Mobile TVMP3/WAV/WMA/eAAC+ playerMP4/DivX/XviD/WMV/H.264 playerOrganizerDocument viewer (DOC, XLS, PPT, PDF)Voice memo/dialPredictive text input;
https://www.gsmarena.com/lg_gb280-3261.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gb280.jpg;LG GB280;Released 2010, April;94g, 15.7mm thickness;Feature phone;6MB storage, microSD slot;8;N/A;129,564 hits;"2.0""";176x220 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;Class 10;Class 10;2010, April. Released 2010, April;Discontinued;105 x 49 x 15.7 mm (4.13 x 1.93 x 0.62 in);94 g (3.32 oz);Mini-SIM;;TFT, 256K colors;2.0 inches, 12.6 cm(~24.5% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSD (dedicated slot);6MB;;2 MP;QCIF@15fps;No;;No;2.1, A2DP;No;;Stereo FM radio, RDS;2.0;;Removable Li-Ion 800 mAh battery;Black;;;;;;;;;;;;;;0.53 W/kg (head);Up to 450 h;Up to 7 h;MP3/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;
https://www.gsmarena.com/lg_gs155-3251.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gs155.jpg;LG GS155;Released 2010, March;66.8g, 13.9mm thickness;Feature phone;32MB storage, microSD slot;11;N/A;231,507 hits;"1.5""";128x128 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800;;;No;No;2010, March. Released 2010, March;Discontinued;103.9 x 44.5 x 13.9 mm (4.09 x 1.75 x 0.55 in);66.8 g (2.33 oz);Mini-SIM;Flashlight;TFT, 256K colors;1.5 inches, 7.3 cm(~15.7% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~121 ppi density);;;;;microSD (dedicated slot);32MB;;VGA;No;No;;No;No;No;;FM radio;microUSB 1.1;;Removable Li-Ion 950 mAh battery;Black, Silver, Red, Green, Wine Red;;About 30 EUR;;;;;;;;;;;;;Up to 800 h;Up to 10 h;MP3 player;
https://www.gsmarena.com/lg_gs107-3254.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gs107.jpg;LG GS107;Released 2010, May;70g, 12.9mm thickness;Feature phone;1MB storage, no card slot;9;N/A;154,875 hits;"1.5""";128x128 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800;;;No;No;2010, March. Released 2010, May;Discontinued;103.9 x 43.5 x 12.9 mm (4.09 x 1.71 x 0.51 in);70 g (2.47 oz);Mini-SIM;;TFT, 256K colors;1.5 inches, 7.3 cm(~16.1% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~121 ppi density);;;;;No;1MB;;No;;;;No;No;No;;FM radio;microUSB 2.0;;Removable Li-Ion 950 mAh battery;Black;;;;;;;;;;;;;;;Up to 800 h;Up to 10 h;;
https://www.gsmarena.com/lg_gs106-3253.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gs106.jpg;LG GS106;Released 2010, March;70g, 12.9mm thickness;Feature phone;No card slot;12;N/A;152,941 hits;"1.5""";128x128 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800;;;No;No;2010, March. Released 2010, March;Discontinued;103.9 x 43.5 x 12.9 mm (4.09 x 1.71 x 0.51 in);70 g (2.47 oz);Mini-SIM;;TFT, 256K colors;1.5 inches, 7.3 cm(~16.1% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~121 ppi density);;;;;No;;;No;;;;No;No;No;;FM radio (GS106 only);microUSB 1.1;;Removable Li-Ion 950 mAh battery;Black;;;;;;;;;;;;;;1.28 W/kg (head);Up to 800 h;Up to 10 h;;
https://www.gsmarena.com/lg_kp108-3233.php;https://fdn2.gsmarena.com/vv/bigpic/lg-kp108.jpg;LG KP108;Released 2010, April;65g, 12.9mm thickness;Feature phone;No card slot;11;N/A;114,650 hits;"1.52""";128x128 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800;;;Class 10;No;2010, March. Released 2010, April;Discontinued;101 x 46 x 12.9 mm (3.98 x 1.81 x 0.51 in);65 g (2.29 oz);Mini-SIM;;TFT, 65K colors;1.52 inches, 7.5 cm(~16.0% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~119 ppi density);;;;;No;;;No;;;;No;No;No;;No;Proprietary;;Removable Li-Ion 900 mAh battery;Blue on Black, Red on Black;;About 30 EUR;;;;;;;;;;;;;Up to 630 h;Up to 6 h 30 min;MP3 playerOrganizerPredictive text input;
https://www.gsmarena.com/lg_gd350-3124.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gd350.jpg;LG GD350;Released 2010, April;94g, 15.9mm thickness;Feature phone;512MB storage, microSD slot;12;N/A;171,696 hits;"2.0""";176x220 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;Class 10;Class 10;2010, March. Released 2010, April;Discontinued;95.5 x 48 x 15.9 mm (3.76 x 1.89 x 0.63 in);94 g (3.32 oz);Mini-SIM;;TFT, 256K colors;2.0 inches, 12.6 cm(~27.5% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSD (dedicated slot);512MB;;2 MP;CIF@25fps;No;;No;2.1, A2DP;No;;Stereo FM radio, RDS, recording;2.0;;Removable Li-Ion 800 mAh battery;Black;;About 70 EUR;;;;;;Second external monochrome TFT display, 5 x 35 pixels;;0.32 W/kg (head)     0.28 W/kg (body);;;;;Up to 350 h;Up to 3 h 30 min;MP3/eAAC+ playerMP4/H.264 playerOrganizerVoice memoPredictive text input;
https://www.gsmarena.com/lg_kh5200_andro_1-3211.php;https://fdn2.gsmarena.com/vv/bigpic/LG-KH5200-Andro-1.jpg;LG KH5200 Andro-1;Released 2010, June;139g, 15.9mm thickness;Android OS;170MB storage, microSDHC slot;14;N/A;273,392 hits;"3.0""";320x480 pixels; ;;1500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;TD-SCDMA;;Class 10;Class 10;2010, March. Released 2010, June;Discontinued;109 x 54 x 15.9 mm (4.29 x 2.13 x 0.63 in);139 g (4.90 oz);Mini-SIM;;TFT resistive touchscreen, 256K colors;3.0 inches, 26.8 cm(~45.5% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~192 ppi density);Android OS;;;;microSDHC (dedicated slot);170MB;;5 MP, AF;480p@30fps;No;;Wi-Fi 802.11 b/g;2.0, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer;Removable Li-Po 1500 mAh battery;Black;;About 180 EUR;TD-SCDMA;LED flash;;;;;;;;;;;;;MP3/WAV/eAAC+/WMA playerMP4/DviX/WMV/H.264 playerDocument viewerOrganizerPhoto/video editorVoice memo;
https://www.gsmarena.com/lg_gt540_optimus-3081.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gt540-optimus-ofic.jpg;LG GT540 Optimus;Released 2010, June;115.5g, 12.7mm thickness;Android 1.6, up to 2.1;139MB 156MB RAM storage, microSDHC slot;42;0.1%;3,122,181 hits;"3.0""";320x480 pixels;156 MB RAM;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;;;2010, January. Released 2010, June;Discontinued;109 x 54.5 x 12.7 mm (4.29 x 2.15 x 0.5 in);115.5 g (4.06 oz);Mini-SIM;;TFT resistive touchscreen, 256K colors (65K effective);3.0 inches, 26.8 cm(~45.1% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~192 ppi density);Android 1.6 (Donut), upgradable to 2.1 (Eclair);;600 MHz;;microSDHC (dedicated slot);139MB 156MB RAM;;3.15 MP, AF;480p@17fps;No;;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;;Stereo FM radio, RDS;microUSB;Accelerometer;Removable Li-Ion 1500 mAh battery;Black, White, Pink;T540;About 70 EUR;HSPA 7.2/0.384 Mbps;;;;;;;0.93 W/kg (head)     0.63 W/kg (body);;;;;Up to 500 h (2G) / Up to 500 h (3G);Up to 5 h 30 min (2G) / Up to 7 h 20 min (3G);MP4/DivX/Xvid/H.264/WMV playerMP3/WAV/WMA/eAAC+ playerOrganizerDocument viewerVoice memoPredictive text input;
https://www.gsmarena.com/lg_gt405-3215.php;https://fdn2.gsmarena.com/vv/bigpic/LG-GT405-ofic.jpg;LG GT405;Released 2010, April;98g, 11.8mm thickness;Feature phone;60MB storage, microSDHC slot;14;N/A;392,033 hits;"3.0""";240x400 pixels; ;;;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;;;;2010, April. Released 2010, April;Discontinued;107 x 54.5 x 11.8 mm (4.21 x 2.15 x 0.46 in);98 g (3.46 oz);Mini-SIM;;TFT resistive touchscreen, 256K colors;3.0 inches, 25.6 cm(~43.9% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);60MB;;5 MP, AF;Yes;No;;No;2.0, A2DP;No;;Stereo FM radio, RDS;microUSB 2.0;Accelerometer;Removable Li-Ion battery;Silver Grey, Black;;About 70 EUR;HSPA 3.6/0.384 Mbps;;;;;S-Class Touch UI;;;;;;;Up to 260 h;Up to 3 h 30 min;MP3/eAAC+ playerMP4/H.264 playerOrganizerFacebook applicationDocument viewer (DOC, XLS, PPT, PDF)Windows Live Messenger, Yahoo! Messenger, Skype apps (in UK phone version only)Voice memoPredictive text input;
https://www.gsmarena.com/lg_gs290_cookie_fresh-3204.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gs290-cookie-fresh.jpg;LG GS290 Cookie Fresh;Released 2010, April;89g, 12.5mm thickness;Feature phone;microSDHC slot;29;N/A;1,518,508 hits;"3.0""";240x400 pixels; ;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;Class 12;Class 12;2010, March. Released 2010, April;Discontinued;108 x 52.9 x 12.5 mm (4.25 x 2.08 x 0.49 in);89 g (3.14 oz);Mini-SIM;;TFT resistive touchscreen, 256K colors;3.0 inches, 25.6 cm(~44.8% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);;;2 MP;Yes;No;;No;2.1, A2DP;No;;"Stereo FM radio, RDS; built-in antenna";2.0;;Removable Li-Ion 900 mAh battery;Silver, Orange/white, Purple/white, Blue/light silver;;About 60 EUR;;;;;;Flash UICartoon UI with Live SquareGesture shortcutHandwriting recognition;;;;;;;Up to 390 h;Up to 5 h 30 min;Social network integrationFacebook native clientMP3/WMA/AAC playerMP4/H.263 playerOrganizerVoice memoPredictive text input;
https://www.gsmarena.com/lg_gw990-3164.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gw990.jpg;LG GW990;Cancelled;12mm thickness;MeeGo OS;512MB RAM storage, microSDHC slot;13;N/A;297,157 hits;"4.8""";480x1024 pixels;512 MB RAM;;1850 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;;;2010, January;Cancelled;146.8 x 64.2 x 12 mm (5.78 x 2.53 x 0.47 in);-;Mini-SIM;;TFT;4.8 inches, 57.1 cm(~60.6% screen-to-body ratio);480 x 1024 pixels (~236 ppi density);MeeGo OS;;Intel Atom (Pineview, 45nm);;microSDHC (dedicated slot);512MB RAM;;5 MP, AF;Yes;Yes;;Wi-Fi 802.11 b/g;Yes;GPS, A-GPS;;-;Proprietary;Accelerometer;Removable Li-Ion 1850 mAh battery;Grey;;;HSPA 7.2/5.76 Mbps;LED flash;;;;S-Class UI;;;;;;;;;MP4/H.264 playerMP3/WMA/eAAC+ playerDocument viewer (Word, Excel, PowerPoint, PDF)OrganizerPredictive text input;
https://www.gsmarena.com/lg_gs500_cookie_plus-3136.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gs500.jpg;LG GS500 Cookie Plus;Released 2010, April;92.5g, 11.5mm thickness;Feature phone;30MB storage, microSDHC slot;11;N/A;606,845 hits;"3.0""";240x400 pixels; ;;900 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;;;;2010, February. Released 2010, April;Discontinued;107 x 52.5 x 11.5 mm (4.21 x 2.07 x 0.45 in);92.5 g (3.25 oz);Mini-SIM;;TFT resistive touchscreen, 256K colors;3.0 inches, 25.6 cm(~45.6% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);30MB;;3.15 MP;320p@12fps;No;;No;2.1, A2DP;No;;Stereo FM radio, RDS;2.0;Accelerometer;Removable Li-Ion 900 mAh battery;Black, White Silver,Imperial Purple, Baby Pink, Wine Red, Brown;;About 90 EUR;HSPA 3.6/0.384 Mbps;;;;;Flash UIHandwriting recognition;;;;;;;Up to 400 h;Up to 3 h 40 min;Native Facebook clientMP3/WMA/AAC playerMP4/H.263 playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Voice memoPredictive text input;
https://www.gsmarena.com/lg_gx200-3095.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gx200.jpg;LG GX200;Released 2010, March;93g, 13mm thickness;Feature phone;80MB storage, microSDHC slot;16;N/A;746,157 hits;"2.0""";176x220 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;Class 10;No;2010, February. Released 2010, March;Discontinued;109 x 48 x 13 mm (4.29 x 1.89 x 0.51 in);93 g (3.28 oz);Dual SIM (Mini-SIM);;TFT, 65K colors;2.0 inches, 12.6 cm(~24.1% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);80MB;;1.3 MP;176x144;No;;No;2.0;No;;Stereo FM radio, RDS, recording;2.0;;Removable Li-Ion 1500 mAh battery;Black;;About 90 EUR;;;;;;;;;;;;;Up to 1700 h;Up to 13 h 30 min;MP3/WAV/eAAC+ playerMP4/H.264 playerOrganizerVoice memoPredictive text input;
https://www.gsmarena.com/lg_kf305-3199.php;https://fdn2.gsmarena.com/vv/bigpic/lg-kf305.jpg;LG KF305;Released 2010, March;90g, 16.2mm thickness;Feature phone;40MB storage, microSDHC slot;8;N/A;178,503 hits;"2.2""";240x320 pixels; ;;800 mAh Li-Ion;GSM 900 / 1800 / 1900;;;Class 10;Class 10;2010, February. Released 2010, March;Discontinued;98.8 x 49.5 x 16.2 mm (3.89 x 1.95 x 0.64 in);90 g (3.17 oz);Mini-SIM;;TFT, 256K colors;2.2 inches, 15.0 cm(~30.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;microSDHC (dedicated slot);40MB;;2 MP;320p@15fps;No;;No;2.0, A2DP;No;;Stereo FM radio, RDS;2.0;;Removable Li-Ion 800 mAh battery;Black, Blue;;About 70 EUR;;;;;;"External 1.3"" 256K TFT display, 128 x 160 pixels";;;;;;;Up to 350 h;Up to 3 h 30 min;MP4/H.264 playerMP3/eAAC+/WMA playerOrganizerVoice memoPredictive text input;
